,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,Stimuli,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep
76,76,APResp,4,77,16,76,1,1,0,1,1,a,1,a,1,551,1,296358,1.49E+12,1.49E+12,1.49E+12,17,41,2
77,77,APResp,4,78,17,77,1,0,1,2,2,a,1,a,1,542,1,296358,1.49E+12,1.49E+12,1.49E+12,18,41,2
78,78,APResp,4,79,18,78,1,0,1,1,13,l,4,l,1,541,1,296358,1.49E+12,1.49E+12,1.49E+12,19,41,2
79,79,APResp,4,80,19,79,1,1,0,1,1,a,1,a,1,555,1,296358,1.49E+12,1.49E+12,1.49E+12,20,41,2
80,80,APResp,4,81,20,80,1,0,1,3,3,a,1,a,1,530,1,296358,1.49E+12,1.49E+12,1.49E+12,21,41,2
81,81,APResp,4,82,21,81,1,0,1,1,9,k,3,k,1,650,1,296358,1.49E+12,1.49E+12,1.49E+12,22,41,2
82,82,APResp,4,83,22,82,1,0,1,4,8,s,2,s,1,663,1,296358,1.49E+12,1.49E+12,1.49E+12,23,41,2
83,83,APResp,4,84,23,83,1,1,0,4,16,l,4,l,1,574,1,296358,1.49E+12,1.49E+12,1.49E+12,24,41,2
84,84,APResp,4,85,24,84,1,0,1,1,9,k,3,k,1,614,1,296358,1.49E+12,1.49E+12,1.49E+12,25,41,2
85,85,APResp,4,86,25,85,1,0,1,4,12,k,3,k,1,540,1,296358,1.49E+12,1.49E+12,1.49E+12,26,41,2
86,86,APResp,4,87,26,86,1,0,1,2,10,k,3,k,1,491,1,296358,1.49E+12,1.49E+12,1.49E+12,27,41,2
87,87,APResp,4,88,27,87,1,0,1,4,12,k,3,k,1,450,1,296358,1.49E+12,1.49E+12,1.49E+12,28,41,2
88,88,APResp,4,89,28,88,1,0,1,3,15,l,4,l,1,528,1,296358,1.49E+12,1.49E+12,1.49E+12,29,41,2
89,89,APResp,4,90,29,89,1,0,1,1,13,l,4,l,1,463,1,296358,1.49E+12,1.49E+12,1.49E+12,30,41,2
90,90,APResp,4,91,30,90,1,1,0,2,6,s,2,s,1,551,1,296358,1.49E+12,1.49E+12,1.49E+12,31,41,2
91,91,APResp,4,92,31,91,1,0,1,1,5,s,2,s,1,621,1,296358,1.49E+12,1.49E+12,1.49E+12,32,41,2
92,92,APResp,4,93,32,92,1,0,1,4,8,s,2,s,1,556,1,296358,1.49E+12,1.49E+12,1.49E+12,33,41,2
93,93,APResp,4,94,33,93,1,1,0,3,11,k,3,k,1,611,1,296358,1.49E+12,1.49E+12,1.49E+12,34,41,2
94,94,APResp,4,95,34,94,1,1,0,1,1,a,1,a,1,601,1,296358,1.49E+12,1.49E+12,1.49E+12,35,41,2
95,95,APResp,4,96,35,95,1,1,0,4,16,l,4,l,1,568,1,296358,1.49E+12,1.49E+12,1.49E+12,36,41,2
96,96,APResp,4,97,36,96,1,0,1,3,15,l,4,l,1,551,1,296358,1.49E+12,1.49E+12,1.49E+12,37,41,2
97,97,APResp,4,98,37,97,1,0,1,3,7,s,2,s,1,566,1,296358,1.49E+12,1.49E+12,1.49E+12,38,41,2
98,98,APResp,4,99,38,98,1,1,0,3,11,k,3,k,1,604,1,296358,1.49E+12,1.49E+12,1.49E+12,39,41,2
99,99,APResp,4,100,39,99,1,1,0,4,16,l,4,l,1,524,1,296358,1.49E+12,1.49E+12,1.49E+12,40,41,2
100,100,APResp,4,101,40,100,1,0,1,3,7,s,2,s,1,602,1,296358,1.49E+12,1.49E+12,1.49E+12,41,41,2
101,101,APResp,4,102,41,101,1,0,1,2,2,a,1,a,1,553,1,296358,1.49E+12,1.49E+12,1.49E+12,42,41,2
102,102,APResp,4,103,42,102,1,0,1,4,12,k,3,k,1,608,1,296358,1.49E+12,1.49E+12,1.49E+12,43,41,2
103,103,APRespITI,4,104,43,103,1,0,1,4,8,s,2,0,0,608,0,296358,1.49E+12,1.49E+12,1.49E+12,43,41,2
104,104,APResp,4,105,44,104,1,0,1,4,4,a,1,a,1,525,1,296358,1.49E+12,1.49E+12,1.49E+12,44,41,2
105,105,APResp,4,106,45,105,1,0,1,2,10,k,3,k,1,556,1,296358,1.49E+12,1.49E+12,1.49E+12,45,41,2
106,106,APResp,4,107,46,106,1,0,1,2,2,a,1,a,1,506,1,296358,1.49E+12,1.49E+12,1.49E+12,46,41,2
107,107,APResp,4,108,47,107,1,0,1,2,14,l,4,l,1,553,1,296358,1.49E+12,1.49E+12,1.49E+12,47,41,2
108,108,APResp,4,109,48,108,1,0,1,2,10,k,3,k,1,568,1,296358,1.49E+12,1.49E+12,1.49E+12,48,41,2
109,109,APResp,4,110,49,109,1,1,0,2,6,s,2,s,1,639,1,296358,1.49E+12,1.49E+12,1.49E+12,49,41,2
110,110,APResp,4,111,50,110,1,0,1,1,5,s,2,s,1,533,1,296358,1.49E+12,1.49E+12,1.49E+12,50,41,2
111,111,APResp,4,112,51,111,1,0,1,2,14,l,4,l,1,580,1,296358,1.49E+12,1.49E+12,1.49E+12,51,41,2
112,112,APResp,4,113,52,112,1,0,1,4,4,a,1,a,1,587,1,296358,1.49E+12,1.49E+12,1.49E+12,52,41,2
113,113,APResp,4,114,53,113,1,0,1,1,9,k,3,k,1,602,1,296358,1.49E+12,1.49E+12,1.49E+12,53,41,2
114,114,APResp,4,115,54,114,1,0,1,3,15,l,4,l,1,585,1,296358,1.49E+12,1.49E+12,1.49E+12,54,41,2
115,115,APResp,4,116,55,115,1,0,1,2,10,k,3,k,1,575,1,296358,1.49E+12,1.49E+12,1.49E+12,55,41,2
116,116,APResp,4,117,56,116,1,0,1,1,13,l,4,l,1,542,1,296358,1.49E+12,1.49E+12,1.49E+12,56,41,2
117,117,APResp,4,118,57,117,1,0,1,3,3,a,1,a,1,461,1,296358,1.49E+12,1.49E+12,1.49E+12,57,41,2
118,118,APResp,4,119,58,118,1,0,1,1,13,l,4,l,1,563,1,296358,1.49E+12,1.49E+12,1.49E+12,58,41,2
119,119,APResp,4,120,59,119,1,0,1,1,5,s,2,s,1,682,1,296358,1.49E+12,1.49E+12,1.49E+12,59,41,2
120,120,APResp,4,121,0,120,2,0,1,3,15,l,4,l,1,607,1,585947,1.49E+12,1.49E+12,1.49E+12,1,41,2
121,121,APResp,4,122,1,121,2,0,1,4,8,s,2,s,1,549,1,585947,1.49E+12,1.49E+12,1.49E+12,2,41,2
122,122,APResp,4,123,2,122,2,0,1,4,4,a,1,a,1,731,1,585947,1.49E+12,1.49E+12,1.49E+12,3,41,2
123,123,APResp,4,124,3,123,2,0,1,3,3,a,1,a,1,682,1,585947,1.49E+12,1.49E+12,1.49E+12,4,41,2
124,124,APResp,4,125,4,124,2,0,1,4,4,a,1,a,1,561,1,585947,1.49E+12,1.49E+12,1.49E+12,5,41,2
125,125,APResp,4,126,5,125,2,1,0,1,1,a,1,a,1,512,1,585947,1.49E+12,1.49E+12,1.49E+12,6,41,2
126,126,APResp,4,127,6,126,2,1,0,4,16,l,4,l,1,566,1,585947,1.49E+12,1.49E+12,1.49E+12,7,41,2
127,127,APResp,4,128,7,127,2,0,1,1,5,s,2,s,1,605,1,585947,1.49E+12,1.49E+12,1.49E+12,8,41,2
128,128,APResp,4,129,8,128,2,0,1,3,7,s,2,s,1,580,1,585947,1.49E+12,1.49E+12,1.49E+12,9,41,2
129,129,APResp,4,130,9,129,2,0,1,4,12,k,3,k,1,643,1,585947,1.49E+12,1.49E+12,1.49E+12,10,41,2
130,130,APResp,4,131,10,130,2,0,1,1,9,k,3,k,1,506,1,585947,1.49E+12,1.49E+12,1.49E+12,11,41,2
131,131,APResp,4,132,11,131,2,0,1,2,2,a,1,a,1,720,1,585947,1.49E+12,1.49E+12,1.49E+12,12,41,2
132,132,APResp,4,133,12,132,2,1,0,2,6,s,2,s,1,519,1,585947,1.49E+12,1.49E+12,1.49E+12,13,41,2
133,133,APResp,4,134,13,133,2,1,0,4,16,l,4,l,1,566,1,585947,1.49E+12,1.49E+12,1.49E+12,14,41,2
134,134,APResp,4,135,14,134,2,0,1,2,10,k,3,k,1,508,1,585947,1.49E+12,1.49E+12,1.49E+12,15,41,2
135,135,APResp,4,136,15,135,2,0,1,4,4,a,1,a,1,595,1,585947,1.49E+12,1.49E+12,1.49E+12,16,41,2
136,136,APResp,4,137,16,136,2,0,1,2,14,l,4,l,1,610,1,585947,1.49E+12,1.49E+12,1.49E+12,17,41,2
137,137,APResp,4,138,17,137,2,1,0,2,6,s,2,s,1,656,1,585947,1.49E+12,1.49E+12,1.49E+12,18,41,2
138,138,APResp,4,139,18,138,2,0,1,1,9,k,3,k,1,575,1,585947,1.49E+12,1.49E+12,1.49E+12,19,41,2
139,139,APRespITI,4,140,19,139,2,0,1,4,12,k,3,0,0,575,0,585947,1.49E+12,1.49E+12,1.49E+12,19,41,2
140,140,APResp,4,141,20,140,2,1,0,1,1,a,1,a,1,517,1,585947,1.49E+12,1.49E+12,1.49E+12,20,41,2
141,141,APResp,4,142,21,141,2,0,1,1,13,l,4,l,1,523,1,585947,1.49E+12,1.49E+12,1.49E+12,21,41,2
142,142,APResp,4,143,22,142,2,0,1,4,8,s,2,s,1,539,1,585947,1.49E+12,1.49E+12,1.49E+12,22,41,2
143,143,APResp,4,144,23,143,2,0,1,1,13,l,4,l,1,545,1,585947,1.49E+12,1.49E+12,1.49E+12,23,41,2
144,144,APResp,4,145,24,144,2,1,0,3,11,k,3,k,1,568,1,585947,1.49E+12,1.49E+12,1.49E+12,24,41,2
145,145,APResp,4,146,25,145,2,0,1,3,15,l,4,l,1,543,1,585947,1.49E+12,1.49E+12,1.49E+12,25,41,2
146,146,APResp,4,147,26,146,2,0,1,3,3,a,1,a,1,541,1,585947,1.49E+12,1.49E+12,1.49E+12,26,41,2
147,147,APResp,4,148,27,147,2,0,1,1,13,l,4,l,1,580,1,585947,1.49E+12,1.49E+12,1.49E+12,27,41,2
148,148,APResp,4,149,28,148,2,0,1,2,14,l,4,l,1,507,1,585947,1.49E+12,1.49E+12,1.49E+12,28,41,2
149,149,APResp,4,150,29,149,2,1,0,2,6,s,2,s,1,657,1,585947,1.49E+12,1.49E+12,1.49E+12,29,41,2
150,150,APResp,4,151,30,150,2,0,1,2,14,l,4,l,1,528,1,585947,1.49E+12,1.49E+12,1.49E+12,30,41,2
151,151,APResp,4,152,31,151,2,0,1,2,2,a,1,a,1,608,1,585947,1.49E+12,1.49E+12,1.49E+12,31,41,2
152,152,APResp,4,153,32,152,2,0,1,4,12,k,3,k,1,583,1,585947,1.49E+12,1.49E+12,1.49E+12,32,41,2
153,153,APResp,4,154,33,153,2,1,0,4,16,l,4,l,1,509,1,585947,1.49E+12,1.49E+12,1.49E+12,33,41,2
154,154,APResp,4,155,34,154,2,0,1,1,5,s,2,s,1,549,1,585947,1.49E+12,1.49E+12,1.49E+12,34,41,2
155,155,APResp,4,156,35,155,2,0,1,3,3,a,1,a,1,595,1,585947,1.49E+12,1.49E+12,1.49E+12,35,41,2
156,156,APResp,4,157,36,156,2,0,1,2,2,a,1,a,1,594,1,585947,1.49E+12,1.49E+12,1.49E+12,36,41,2
157,157,APResp,4,158,37,157,2,0,1,1,9,k,3,k,1,553,1,585947,1.49E+12,1.49E+12,1.49E+12,37,41,2
158,158,APResp,4,159,38,158,2,0,1,3,15,l,4,l,1,583,1,585947,1.49E+12,1.49E+12,1.49E+12,38,41,2
159,159,APResp,4,160,39,159,2,1,0,4,16,l,4,l,1,654,1,585947,1.49E+12,1.49E+12,1.49E+12,39,41,2
160,160,APResp,4,161,40,160,2,1,0,2,6,s,2,s,1,589,1,585947,1.49E+12,1.49E+12,1.49E+12,40,41,2
161,161,APResp,4,162,41,161,2,0,1,2,10,k,3,k,1,571,1,585947,1.49E+12,1.49E+12,1.49E+12,41,41,2
162,162,APResp,4,163,42,162,2,0,1,2,14,l,4,l,1,530,1,585947,1.49E+12,1.49E+12,1.49E+12,42,41,2
163,163,APResp,4,164,43,163,2,1,0,1,1,a,1,a,1,601,1,585947,1.49E+12,1.49E+12,1.49E+12,43,41,2
164,164,APResp,4,165,44,164,2,0,1,1,9,k,3,k,1,576,1,585947,1.49E+12,1.49E+12,1.49E+12,44,41,2
165,165,APResp,4,166,45,165,2,0,1,2,10,k,3,k,1,518,1,585947,1.49E+12,1.49E+12,1.49E+12,45,41,2
166,166,APResp,4,167,46,166,2,0,1,1,5,s,2,s,1,574,1,585947,1.49E+12,1.49E+12,1.49E+12,46,41,2
167,167,APResp,4,168,47,167,2,1,0,3,11,k,3,k,1,548,1,585947,1.49E+12,1.49E+12,1.49E+12,47,41,2
168,168,APResp,4,169,48,168,2,0,1,3,7,s,2,s,1,539,1,585947,1.49E+12,1.49E+12,1.49E+12,48,41,2
169,169,APResp,4,170,49,169,2,0,1,3,15,l,4,l,1,530,1,585947,1.49E+12,1.49E+12,1.49E+12,49,41,2
170,170,APResp,4,171,50,170,2,0,1,3,7,s,2,s,1,520,1,585947,1.49E+12,1.49E+12,1.49E+12,50,41,2
171,171,APResp,4,172,51,171,2,0,1,2,10,k,3,k,1,519,1,585947,1.49E+12,1.49E+12,1.49E+12,51,41,2
172,172,APResp,4,173,52,172,2,1,0,3,11,k,3,k,1,551,1,585947,1.49E+12,1.49E+12,1.49E+12,52,41,2
173,173,APResp,4,174,53,173,2,0,1,1,5,s,2,s,1,605,1,585947,1.49E+12,1.49E+12,1.49E+12,53,41,2
174,174,APResp,4,175,54,174,2,0,1,4,8,s,2,s,1,572,1,585947,1.49E+12,1.49E+12,1.49E+12,54,41,2
175,175,APResp,4,176,55,175,2,0,1,3,7,s,2,s,1,539,1,585947,1.49E+12,1.49E+12,1.49E+12,55,41,2
176,176,APResp,4,177,56,176,2,0,1,3,3,a,1,a,1,562,1,585947,1.49E+12,1.49E+12,1.49E+12,56,41,2
177,177,APResp,4,178,57,177,2,0,1,4,12,k,3,k,1,552,1,585947,1.49E+12,1.49E+12,1.49E+12,57,41,2
178,178,APResp,4,179,58,178,2,0,1,4,4,a,1,a,1,544,1,585947,1.49E+12,1.49E+12,1.49E+12,58,41,2
179,179,APResp,4,180,59,179,2,1,0,1,1,a,1,a,1,542,1,585947,1.49E+12,1.49E+12,1.49E+12,59,41,2
180,180,APResp,4,181,0,180,3,0,1,3,7,s,2,s,1,629,1,919724,1.49E+12,1.49E+12,1.49E+12,1,41,2
181,181,APResp,4,182,1,181,3,0,1,3,3,a,1,a,1,516,1,919724,1.49E+12,1.49E+12,1.49E+12,2,41,2
182,182,APResp,4,183,2,182,3,0,1,2,10,k,3,k,1,571,1,919724,1.49E+12,1.49E+12,1.49E+12,3,41,2
183,183,APResp,4,184,3,183,3,1,0,1,1,a,1,a,1,513,1,919724,1.49E+12,1.49E+12,1.49E+12,4,41,2
184,184,APResp,4,185,4,184,3,0,1,1,5,s,2,s,1,528,1,919724,1.49E+12,1.49E+12,1.49E+12,5,41,2
185,185,APResp,4,186,5,185,3,1,0,3,11,k,3,k,1,519,1,919724,1.49E+12,1.49E+12,1.49E+12,6,41,2
186,186,APResp,4,187,6,186,3,1,0,2,6,s,2,s,1,557,1,919724,1.49E+12,1.49E+12,1.49E+12,7,41,2
187,187,APResp,4,188,7,187,3,0,1,3,3,a,1,a,1,541,1,919724,1.49E+12,1.49E+12,1.49E+12,8,41,2
188,188,APResp,4,189,8,188,3,0,1,2,14,l,4,l,1,580,1,919724,1.49E+12,1.49E+12,1.49E+12,9,41,2
189,189,APResp,4,190,9,189,3,0,1,4,12,k,3,k,1,483,1,919724,1.49E+12,1.49E+12,1.49E+12,10,41,2
190,190,APResp,4,191,10,190,3,0,1,4,8,s,2,s,1,491,1,919724,1.49E+12,1.49E+12,1.49E+12,11,41,2
191,191,APResp,4,192,11,191,3,0,1,3,7,s,2,s,1,497,1,919724,1.49E+12,1.49E+12,1.49E+12,12,41,2
192,192,APResp,4,193,12,192,3,0,1,2,2,a,1,a,1,567,1,919724,1.49E+12,1.49E+12,1.49E+12,13,41,2
193,193,APResp,4,194,13,193,3,0,1,4,12,k,3,k,1,575,1,919724,1.49E+12,1.49E+12,1.49E+12,14,41,2
194,194,APResp,4,195,14,194,3,0,1,3,3,a,1,a,1,485,1,919724,1.49E+12,1.49E+12,1.49E+12,15,41,2
195,195,APResp,4,196,15,195,3,1,0,2,6,s,2,s,1,628,1,919724,1.49E+12,1.49E+12,1.49E+12,16,41,2
196,196,APResp,4,197,16,196,3,0,1,1,9,k,3,k,1,491,1,919724,1.49E+12,1.49E+12,1.49E+12,17,41,2
197,197,APResp,4,198,17,197,3,1,0,4,16,l,4,l,1,522,1,919724,1.49E+12,1.49E+12,1.49E+12,18,41,2
198,198,APResp,4,199,18,198,3,0,1,2,14,l,4,l,1,568,1,919724,1.49E+12,1.49E+12,1.49E+12,19,41,2
199,199,APResp,4,200,19,199,3,0,1,3,3,a,1,a,1,546,1,919724,1.49E+12,1.49E+12,1.49E+12,20,41,2
200,200,APResp,4,201,20,200,3,0,1,1,9,k,3,k,1,591,1,919724,1.49E+12,1.49E+12,1.49E+12,21,41,2
201,201,APResp,4,202,21,201,3,0,1,1,13,l,4,l,1,582,1,919724,1.49E+12,1.49E+12,1.49E+12,22,41,2
202,202,APResp,4,203,22,202,3,0,1,2,2,a,1,a,1,598,1,919724,1.49E+12,1.49E+12,1.49E+12,23,41,2
203,203,APResp,4,204,23,203,3,1,0,2,6,s,2,s,1,484,1,919724,1.49E+12,1.49E+12,1.49E+12,24,41,2
204,204,APResp,4,205,24,204,3,0,1,2,2,a,1,a,1,555,1,919724,1.49E+12,1.49E+12,1.49E+12,25,41,2
205,205,APResp,4,206,25,205,3,1,0,4,16,l,4,l,1,586,1,919724,1.49E+12,1.49E+12,1.49E+12,26,41,2
206,206,APResp,4,207,26,206,3,0,1,4,4,a,1,a,1,528,1,919724,1.49E+12,1.49E+12,1.49E+12,27,41,2
207,207,APResp,4,208,27,207,3,1,0,3,11,k,3,k,1,543,1,919724,1.49E+12,1.49E+12,1.49E+12,28,41,2
208,208,APResp,4,209,28,208,3,0,1,1,9,k,3,k,1,479,1,919724,1.49E+12,1.49E+12,1.49E+12,29,41,2
209,209,APResp,4,210,29,209,3,0,1,1,13,l,4,l,1,574,1,919724,1.49E+12,1.49E+12,1.49E+12,30,41,2
210,210,APResp,4,211,30,210,3,0,1,2,10,k,3,k,1,477,1,919724,1.49E+12,1.49E+12,1.49E+12,31,41,2
211,211,APResp,4,212,31,211,3,0,1,4,4,a,1,a,1,572,1,919724,1.49E+12,1.49E+12,1.49E+12,32,41,2
212,212,APResp,4,213,32,212,3,0,1,4,8,s,2,s,1,570,1,919724,1.49E+12,1.49E+12,1.49E+12,33,41,2
213,213,APResp,4,214,33,213,3,1,0,2,6,s,2,s,1,529,1,919724,1.49E+12,1.49E+12,1.49E+12,34,41,2
214,214,APResp,4,215,34,214,3,0,1,2,14,l,4,l,1,560,1,919724,1.49E+12,1.49E+12,1.49E+12,35,41,2
215,215,APResp,4,216,35,215,3,0,1,2,10,k,3,k,1,534,1,919724,1.49E+12,1.49E+12,1.49E+12,36,41,2
216,216,APResp,4,217,36,216,3,0,1,3,15,l,4,l,1,517,1,919724,1.49E+12,1.49E+12,1.49E+12,37,41,2
217,217,APResp,4,218,37,217,3,0,1,1,9,k,3,k,1,509,1,919724,1.49E+12,1.49E+12,1.49E+12,38,41,2
218,218,APResp,4,219,38,218,3,1,0,3,11,k,3,k,1,491,1,919724,1.49E+12,1.49E+12,1.49E+12,39,41,2
219,219,APResp,4,220,39,219,3,0,1,3,15,l,4,l,1,585,1,919724,1.49E+12,1.49E+12,1.49E+12,40,41,2
220,220,APResp,4,221,40,220,3,1,0,1,1,a,1,a,1,561,1,919724,1.49E+12,1.49E+12,1.49E+12,41,41,2
221,221,APResp,4,222,41,221,3,0,1,1,13,l,4,l,1,560,1,919724,1.49E+12,1.49E+12,1.49E+12,42,41,2
222,222,APResp,4,223,42,222,3,0,1,2,14,l,4,l,1,574,1,919724,1.49E+12,1.49E+12,1.49E+12,43,41,2
223,223,APResp,4,224,43,223,3,0,1,1,5,s,2,s,1,565,1,919724,1.49E+12,1.49E+12,1.49E+12,44,41,2
224,224,APResp,4,225,44,224,3,1,0,1,1,a,1,a,1,564,1,919724,1.49E+12,1.49E+12,1.49E+12,45,41,2
225,225,APResp,4,226,45,225,3,0,1,1,5,s,2,s,1,499,1,919724,1.49E+12,1.49E+12,1.49E+12,46,41,2
226,226,APResp,4,227,46,226,3,0,1,4,4,a,1,a,1,522,1,919724,1.49E+12,1.49E+12,1.49E+12,47,41,2
227,227,APResp,4,228,47,227,3,0,1,4,8,s,2,s,1,552,1,919724,1.49E+12,1.49E+12,1.49E+12,48,41,2
228,228,APResp,4,229,48,228,3,1,0,4,16,l,4,l,1,535,1,919724,1.49E+12,1.49E+12,1.49E+12,49,41,2
229,229,APResp,4,230,49,229,3,0,1,3,15,l,4,l,1,518,1,919724,1.49E+12,1.49E+12,1.49E+12,50,41,2
230,230,APResp,4,231,50,230,3,0,1,4,12,k,3,k,1,557,1,919724,1.49E+12,1.49E+12,1.49E+12,51,41,2
231,231,APResp,4,232,51,231,3,0,1,4,4,a,1,a,1,595,1,919724,1.49E+12,1.49E+12,1.49E+12,52,41,2
232,232,APResp,4,233,52,232,3,0,1,1,5,s,2,s,1,514,1,919724,1.49E+12,1.49E+12,1.49E+12,53,41,2
233,233,APResp,4,234,53,233,3,1,0,3,11,k,3,k,1,544,1,919724,1.49E+12,1.49E+12,1.49E+12,54,41,2
234,234,APResp,4,235,54,234,3,0,1,4,12,k,3,k,1,551,1,919724,1.49E+12,1.49E+12,1.49E+12,55,41,2
235,235,APResp,4,236,55,235,3,0,1,3,7,s,2,s,1,590,1,919724,1.49E+12,1.49E+12,1.49E+12,56,41,2
236,236,APResp,4,237,56,236,3,0,1,2,2,a,1,a,1,557,1,919724,1.49E+12,1.49E+12,1.49E+12,57,41,2
237,237,APResp,4,238,57,237,3,0,1,1,13,l,4,l,1,531,1,919724,1.49E+12,1.49E+12,1.49E+12,58,41,2
238,238,APResp,4,239,58,238,3,0,1,4,8,s,2,s,1,539,1,919724,1.49E+12,1.49E+12,1.49E+12,59,41,2
239,239,APResp,4,240,59,239,3,0,1,3,15,l,4,l,1,553,1,919724,1.49E+12,1.49E+12,1.49E+12,60,41,2
0,0,APResp,4,1,0,0,0,0,1,4,8,s,2,s,1,688,1,13013,1.49E+12,1.49E+12,1.49E+12,1,42,2
1,1,APResp,4,2,1,1,0,0,1,2,2,a,1,a,1,582,1,13013,1.49E+12,1.49E+12,1.49E+12,2,42,2
2,2,APResp,4,3,2,2,0,0,1,3,15,l,4,l,1,539,1,13013,1.49E+12,1.49E+12,1.49E+12,3,42,2
3,3,APResp,4,4,3,3,0,0,1,4,12,k,3,k,1,577,1,13013,1.49E+12,1.49E+12,1.49E+12,4,42,2
4,4,APResp,4,5,4,4,0,0,1,3,3,a,1,a,1,654,1,13013,1.49E+12,1.49E+12,1.49E+12,5,42,2
5,5,APResp,4,6,5,5,0,1,0,3,11,k,3,k,1,616,1,13013,1.49E+12,1.49E+12,1.49E+12,6,42,2
6,6,APResp,4,7,6,6,0,0,1,2,2,a,1,a,1,641,1,13013,1.49E+12,1.49E+12,1.49E+12,7,42,2
7,7,APResp,4,8,7,7,0,0,1,1,9,k,3,k,1,705,1,13013,1.49E+12,1.49E+12,1.49E+12,8,42,2
8,8,APResp,4,9,8,8,0,0,1,3,7,s,2,s,1,473,1,13013,1.49E+12,1.49E+12,1.49E+12,9,42,2
9,9,APResp,4,10,9,9,0,0,1,1,13,l,4,l,1,657,1,13013,1.49E+12,1.49E+12,1.49E+12,10,42,2
10,10,APResp,4,11,10,10,0,0,1,1,9,k,3,k,1,634,1,13013,1.49E+12,1.49E+12,1.49E+12,11,42,2
11,11,APResp,4,12,11,11,0,0,1,3,7,s,2,s,1,658,1,13013,1.49E+12,1.49E+12,1.49E+12,12,42,2
12,12,APResp,4,13,12,12,0,0,1,3,3,a,1,a,1,550,1,13013,1.49E+12,1.49E+12,1.49E+12,13,42,2
13,13,APResp,4,14,13,13,0,0,1,1,13,l,4,l,1,664,1,13013,1.49E+12,1.49E+12,1.49E+12,14,42,2
14,14,APResp,4,15,14,14,0,0,1,3,3,a,1,a,1,613,1,13013,1.49E+12,1.49E+12,1.49E+12,15,42,2
15,15,APResp,4,16,15,15,0,0,1,4,12,k,3,s,0,598,2,13013,1.49E+12,1.49E+12,1.49E+12,15,42,2
16,16,APResp,4,17,16,16,0,1,0,1,1,a,1,a,1,573,1,13013,1.49E+12,1.49E+12,1.49E+12,16,42,2
17,17,APResp,4,18,17,17,0,0,1,4,4,a,1,a,1,653,1,13013,1.49E+12,1.49E+12,1.49E+12,17,42,2
18,18,APResp,4,19,18,18,0,0,1,2,2,a,1,a,1,616,1,13013,1.49E+12,1.49E+12,1.49E+12,18,42,2
19,19,APResp,4,20,19,19,0,0,1,2,14,l,4,l,1,676,1,13013,1.49E+12,1.49E+12,1.49E+12,19,42,2
20,20,APResp,4,21,20,20,0,0,1,1,5,s,2,s,1,541,1,13013,1.49E+12,1.49E+12,1.49E+12,20,42,2
21,21,APResp,4,22,21,21,0,0,1,2,10,k,3,k,1,666,1,13013,1.49E+12,1.49E+12,1.49E+12,21,42,2
22,22,APResp,4,23,22,22,0,0,1,1,13,l,4,l,1,695,1,13013,1.49E+12,1.49E+12,1.49E+12,22,42,2
23,23,APResp,4,24,23,23,0,1,0,3,11,k,3,k,1,720,1,13013,1.49E+12,1.49E+12,1.49E+12,23,42,2
24,24,APResp,4,25,24,24,0,0,1,4,8,s,2,k,0,697,2,13013,1.49E+12,1.49E+12,1.49E+12,23,42,2
25,25,APResp,4,26,25,25,0,0,1,1,5,s,2,s,1,418,1,13013,1.49E+12,1.49E+12,1.49E+12,24,42,2
26,26,APResp,4,27,26,26,0,1,0,4,16,l,4,l,1,658,1,13013,1.49E+12,1.49E+12,1.49E+12,25,42,2
27,27,APResp,4,28,27,27,0,0,1,3,7,s,2,s,1,543,1,13013,1.49E+12,1.49E+12,1.49E+12,26,42,2
28,28,APResp,4,29,28,28,0,0,1,4,12,k,3,k,1,706,1,13013,1.49E+12,1.49E+12,1.49E+12,27,42,2
29,29,APResp,4,30,29,29,0,0,1,3,15,l,4,l,1,608,1,13013,1.49E+12,1.49E+12,1.49E+12,28,42,2
30,30,APResp,4,31,30,30,0,1,0,3,11,k,3,k,1,678,1,13013,1.49E+12,1.49E+12,1.49E+12,29,42,2
31,31,APResp,4,32,31,31,0,1,0,2,6,s,2,s,1,696,1,13013,1.49E+12,1.49E+12,1.49E+12,30,42,2
32,32,APResp,4,33,32,32,0,1,0,4,16,l,4,l,1,611,1,13013,1.49E+12,1.49E+12,1.49E+12,31,42,2
33,33,APResp,4,34,33,33,0,0,1,4,8,s,2,s,1,584,1,13013,1.49E+12,1.49E+12,1.49E+12,32,42,2
34,34,APResp,4,35,34,34,0,1,0,1,1,a,1,a,1,635,1,13013,1.49E+12,1.49E+12,1.49E+12,33,42,2
35,35,APResp,4,36,35,35,0,0,1,4,12,k,3,k,1,719,1,13013,1.49E+12,1.49E+12,1.49E+12,34,42,2
36,36,APResp,4,37,36,36,0,0,1,1,5,s,2,s,1,567,1,13013,1.49E+12,1.49E+12,1.49E+12,35,42,2
37,37,APResp,4,38,37,37,0,1,0,2,6,s,2,s,1,657,1,13013,1.49E+12,1.49E+12,1.49E+12,36,42,2
38,38,APResp,4,39,38,38,0,0,1,4,4,a,1,a,1,582,1,13013,1.49E+12,1.49E+12,1.49E+12,37,42,2
