,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,CongruentNumber,IncongruentNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,Sequential
85,85,SCTResp,2,86,5,85,1,0,1,3,6,1,3,8,z,1,z,1,673,0,518915,1.49E+12,1.49E+12,1.49E+12,6,15,2,1
86,86,SCTResp,2,87,6,86,1,1,0,3,2,2,4,8,m,4,m,1,716,0,518915,1.49E+12,1.49E+12,1.49E+12,7,15,2,2
87,87,SCTResp,2,88,7,87,1,1,0,1,4,2,2,8,n,3,z,0,646,0,518915,1.49E+12,1.49E+12,1.49E+12,7,15,0,0
88,88,SCTResp,2,89,8,88,1,1,0,4,3,2,3,8,x,2,x,1,912,0,518915,1.49E+12,1.49E+12,1.49E+12,8,15,0,0
89,89,SCTResp,2,90,9,89,1,1,0,1,4,2,1,8,z,1,z,1,721,0,518915,1.49E+12,1.49E+12,1.49E+12,9,15,0,0
90,90,SCTResp,2,91,10,90,1,1,0,2,5,2,4,8,m,4,m,1,720,0,518915,1.49E+12,1.49E+12,1.49E+12,10,15,0,0
91,91,SCTResp,2,92,11,91,1,1,0,1,4,2,2,8,n,3,z,0,782,0,518915,1.49E+12,1.49E+12,1.49E+12,10,15,0,0
92,92,SCTResp,2,93,12,92,1,0,1,2,1,1,2,12,z,1,z,1,770,0,518915,1.49E+12,1.49E+12,1.49E+12,11,15,2,1
93,93,SCTResp,2,94,13,93,1,1,0,4,3,2,4,12,m,4,m,1,808,0,518915,1.49E+12,1.49E+12,1.49E+12,12,15,2,2
94,94,SCTResp,2,95,14,94,1,1,0,3,2,2,2,12,n,3,n,1,881,0,518915,1.49E+12,1.49E+12,1.49E+12,13,15,0,0
95,95,SCTResp,2,96,15,95,1,0,1,3,6,1,2,9,m,4,m,1,675,0,518915,1.49E+12,1.49E+12,1.49E+12,14,15,2,1
96,96,SCTRespITI,2,97,16,96,1,0,1,2,1,1,2,10,x,2,0,0,675,0,518915,1.49E+12,1.49E+12,1.49E+12,14,15,0,0
97,97,SCTResp,2,98,17,97,1,1,0,2,5,2,3,10,x,2,x,1,617,0,518915,1.49E+12,1.49E+12,1.49E+12,15,15,2,2
98,98,SCTRespITI,2,99,18,98,1,1,0,4,3,2,2,10,n,3,0,0,617,0,518915,1.49E+12,1.49E+12,1.49E+12,15,15,0,0
99,99,SCTRespITI,2,100,19,99,1,0,1,1,0,1,2,7,x,2,0,0,617,1,518915,1.49E+12,1.49E+12,1.49E+12,15,15,2,1
100,100,SCTResp,2,101,20,100,1,0,1,2,1,1,2,6,m,4,m,1,921,0,518915,1.49E+12,1.49E+12,1.49E+12,16,15,0,0
101,101,SCTRespITI,2,102,21,101,1,0,1,1,0,1,2,13,x,2,0,0,921,0,518915,1.49E+12,1.49E+12,1.49E+12,16,15,0,0
102,102,SCTResp,2,103,22,102,1,0,1,4,7,1,2,16,m,4,m,1,687,0,518915,1.49E+12,1.49E+12,1.49E+12,17,15,0,0
103,103,SCTResp,2,104,23,103,1,0,1,3,6,1,2,14,n,3,n,1,934,0,518915,1.49E+12,1.49E+12,1.49E+12,18,15,0,0
104,104,SCTResp,2,105,24,104,1,0,1,1,0,1,2,8,z,1,z,1,884,0,518915,1.49E+12,1.49E+12,1.49E+12,19,15,0,0
105,105,SCTResp,2,106,25,105,1,0,1,3,6,1,2,12,z,1,z,1,644,0,518915,1.49E+12,1.49E+12,1.49E+12,20,15,0,0
106,106,SCTResp,2,107,26,106,1,0,1,2,1,1,2,15,z,1,z,1,584,0,518915,1.49E+12,1.49E+12,1.49E+12,21,15,0,0
107,107,SCTResp,2,108,27,107,1,1,0,1,4,2,4,15,m,4,m,1,718,0,518915,1.49E+12,1.49E+12,1.49E+12,22,15,2,2
108,108,SCTResp,2,109,28,108,1,0,1,3,6,1,4,13,x,2,x,1,847,0,518915,1.49E+12,1.49E+12,1.49E+12,23,15,2,1
109,109,SCTResp,2,110,29,109,1,0,1,4,7,1,4,16,m,4,m,1,826,0,518915,1.49E+12,1.49E+12,1.49E+12,24,15,0,0
110,110,SCTResp,2,111,30,110,1,0,1,4,7,1,4,7,x,2,x,1,951,0,518915,1.49E+12,1.49E+12,1.49E+12,25,15,0,0
111,111,SCTResp,2,112,31,111,1,0,1,2,1,1,4,11,n,3,n,1,897,0,518915,1.49E+12,1.49E+12,1.49E+12,26,15,0,0
112,112,SCTResp,2,113,32,112,1,0,1,3,6,1,4,5,n,3,n,1,999,0,518915,1.49E+12,1.49E+12,1.49E+12,27,15,0,0
113,113,SCTRespITI,2,114,33,113,1,1,0,2,5,2,2,5,n,3,0,0,999,0,518915,1.49E+12,1.49E+12,1.49E+12,27,15,2,2
114,114,SCTResp,2,115,34,114,1,1,0,1,4,2,4,5,m,4,m,1,698,0,518915,1.49E+12,1.49E+12,1.49E+12,28,15,0,0
115,115,SCTResp,2,116,35,115,1,1,0,4,3,2,1,5,z,1,z,1,628,0,518915,1.49E+12,1.49E+12,1.49E+12,29,15,0,0
116,116,SCTResp,2,117,36,116,1,1,0,4,3,2,3,5,x,2,x,1,669,0,518915,1.49E+12,1.49E+12,1.49E+12,30,15,0,0
117,117,SCTResp,2,118,37,117,1,1,0,3,2,2,1,5,z,1,z,1,678,0,518915,1.49E+12,1.49E+12,1.49E+12,31,15,0,0
118,118,SCTRespITI,2,119,38,118,1,1,0,3,2,2,4,5,m,4,0,0,678,0,518915,1.49E+12,1.49E+12,1.49E+12,31,15,0,0
119,119,SCTResp,2,120,39,119,1,1,0,2,5,2,1,5,z,1,z,1,654,0,518915,1.49E+12,1.49E+12,1.49E+12,32,15,0,0
120,120,SCTResp,2,121,40,120,1,0,1,1,0,1,1,11,n,3,x,0,427,0,518915,1.49E+12,1.49E+12,1.49E+12,32,15,2,1
121,121,SCTResp,2,122,41,121,1,1,0,1,4,2,3,11,x,2,x,1,720,0,518915,1.49E+12,1.49E+12,1.49E+12,33,15,2,2
122,122,SCTRespITI,2,123,42,122,1,0,1,2,1,1,3,6,m,4,0,0,720,0,518915,1.49E+12,1.49E+12,1.49E+12,33,15,2,1
123,123,SCTResp,2,124,43,123,1,1,0,3,2,2,1,6,z,1,z,1,619,0,518915,1.49E+12,1.49E+12,1.49E+12,34,15,2,2
124,124,SCTResp,2,125,44,124,1,0,1,1,0,1,1,15,z,1,z,1,573,0,518915,1.49E+12,1.49E+12,1.49E+12,35,15,2,1
125,125,SCTResp,2,126,45,125,1,1,0,2,5,2,4,15,m,4,m,1,753,0,518915,1.49E+12,1.49E+12,1.49E+12,36,15,2,2
126,126,SCTResp,2,127,46,126,1,1,0,3,2,2,3,15,x,2,x,1,879,0,518915,1.49E+12,1.49E+12,1.49E+12,37,15,0,0
127,127,SCTRespITI,2,128,47,127,1,1,0,1,4,2,2,15,n,3,0,0,879,0,518915,1.49E+12,1.49E+12,1.49E+12,37,15,0,0
128,128,SCTResp,2,129,48,128,1,1,0,3,2,2,1,15,z,1,z,1,641,0,518915,1.49E+12,1.49E+12,1.49E+12,38,15,0,0
129,129,SCTResp,2,130,49,129,1,1,0,1,4,2,2,15,n,3,n,1,958,0,518915,1.49E+12,1.49E+12,1.49E+12,39,15,0,0
130,130,SCTRespITI,2,131,50,130,1,0,1,1,0,1,2,14,n,3,0,0,958,0,518915,1.49E+12,1.49E+12,1.49E+12,39,15,2,1
131,131,SCTResp,2,132,51,131,1,0,1,4,7,1,2,8,z,1,z,1,617,0,518915,1.49E+12,1.49E+12,1.49E+12,40,15,0,0
132,132,SCTResp,2,133,52,132,1,1,0,2,5,2,1,8,z,1,z,1,667,0,518915,1.49E+12,1.49E+12,1.49E+12,41,15,2,2
133,133,SCTResp,2,134,53,133,1,0,1,3,6,1,1,9,m,4,m,1,700,0,518915,1.49E+12,1.49E+12,1.49E+12,42,15,2,1
134,134,SCTResp,2,135,54,134,1,1,0,4,3,2,3,9,x,2,x,1,807,0,518915,1.49E+12,1.49E+12,1.49E+12,43,15,2,2
135,135,SCTRespITI,2,136,55,135,1,0,1,4,7,1,3,6,m,4,0,0,807,0,518915,1.49E+12,1.49E+12,1.49E+12,43,15,2,1
136,136,SCTResp,2,137,56,136,1,0,1,4,7,1,3,10,x,2,n,0,690,0,518915,1.49E+12,1.49E+12,1.49E+12,43,15,0,0
137,137,SCTRespITI,2,138,57,137,1,1,0,3,2,2,4,10,m,4,0,0,690,0,518915,1.49E+12,1.49E+12,1.49E+12,43,15,2,2
138,138,SCTResp,2,139,58,138,1,1,0,2,5,2,1,10,z,1,z,1,519,0,518915,1.49E+12,1.49E+12,1.49E+12,44,15,0,0
139,139,SCTResp,2,140,59,139,1,0,1,2,1,1,1,13,x,2,x,1,720,0,518915,1.49E+12,1.49E+12,1.49E+12,45,15,2,1
140,140,SCTResp,2,141,60,140,1,0,1,2,1,1,1,5,n,3,n,1,823,0,518915,1.49E+12,1.49E+12,1.49E+12,46,15,0,0
141,141,SCTRespITI,2,142,61,141,1,1,0,2,5,2,3,5,x,2,0,0,823,0,518915,1.49E+12,1.49E+12,1.49E+12,46,15,2,2
142,142,SCTResp,2,143,62,142,1,0,1,2,1,1,3,6,m,4,x,0,815,0,518915,1.49E+12,1.49E+12,1.49E+12,46,15,2,1
143,143,SCTResp,2,144,63,143,1,1,0,3,2,2,2,6,n,3,n,1,969,0,518915,1.49E+12,1.49E+12,1.49E+12,47,15,2,2
144,144,SCTResp,2,145,64,144,1,1,0,4,3,2,4,6,m,4,m,1,719,0,518915,1.49E+12,1.49E+12,1.49E+12,48,15,0,0
145,145,SCTResp,2,146,65,145,1,1,0,2,5,2,1,6,z,1,z,1,607,0,518915,1.49E+12,1.49E+12,1.49E+12,49,15,0,0
146,146,SCTResp,2,147,66,146,1,0,1,1,0,1,1,5,n,3,n,1,832,0,518915,1.49E+12,1.49E+12,1.49E+12,50,15,2,1
147,147,SCTResp,2,148,67,147,1,1,0,1,4,2,3,5,x,2,m,0,438,0,518915,1.49E+12,1.49E+12,1.49E+12,50,15,2,2
148,148,SCTRespITI,2,149,68,148,1,1,0,1,4,2,1,5,z,1,0,0,438,0,518915,1.49E+12,1.49E+12,1.49E+12,50,15,0,0
149,149,SCTResp,2,150,69,149,1,1,0,4,3,2,3,5,x,2,x,1,820,0,518915,1.49E+12,1.49E+12,1.49E+12,51,15,0,0
150,150,SCTResp,2,151,70,150,1,0,1,3,6,1,3,11,n,3,n,1,898,0,518915,1.49E+12,1.49E+12,1.49E+12,52,15,2,1
151,151,SCTResp,2,152,71,151,1,0,1,1,0,1,3,7,x,2,x,1,764,0,518915,1.49E+12,1.49E+12,1.49E+12,53,15,0,0
152,152,SCTResp,2,153,72,152,1,0,1,4,7,1,3,9,m,4,m,1,954,0,518915,1.49E+12,1.49E+12,1.49E+12,54,15,0,0
153,153,SCTResp,2,154,73,153,1,0,1,4,7,1,3,12,z,1,z,1,699,0,518915,1.49E+12,1.49E+12,1.49E+12,55,15,0,0
154,154,SCTResp,2,155,74,154,1,0,1,4,7,1,3,13,x,2,n,0,779,0,518915,1.49E+12,1.49E+12,1.49E+12,55,15,0,0
155,155,SCTRespITI,2,156,75,155,1,0,1,1,0,1,3,15,z,1,0,0,779,0,518915,1.49E+12,1.49E+12,1.49E+12,55,15,0,0
156,156,SCTResp,2,157,76,156,1,1,0,4,3,2,2,15,n,3,n,1,649,0,518915,1.49E+12,1.49E+12,1.49E+12,56,15,2,2
157,157,SCTResp,2,158,77,157,1,0,1,2,1,1,2,14,n,3,n,1,683,0,518915,1.49E+12,1.49E+12,1.49E+12,57,15,2,1
158,158,SCTResp,2,159,78,158,1,1,0,2,5,2,4,14,m,4,m,1,649,0,518915,1.49E+12,1.49E+12,1.49E+12,58,15,2,2
159,159,SCTResp,2,160,79,159,1,0,1,3,6,1,4,10,x,2,x,1,779,0,518915,1.49E+12,1.49E+12,1.49E+12,59,15,2,1
0,0,SCTResp,1,1,0,0,0,1,0,2,5,2,4,,m,4,m,1,575,0,5257,1.49E+12,1.49E+12,1.49E+12,1,16,0,2
1,1,SCTResp,1,2,1,1,0,1,0,3,2,2,2,,n,3,n,1,840,0,5257,1.49E+12,1.49E+12,1.49E+12,2,16,0,0
2,2,SCTResp,1,3,2,2,0,1,0,1,4,2,3,,x,2,x,1,533,0,5257,1.49E+12,1.49E+12,1.49E+12,3,16,0,0
3,3,SCTRespITI,1,4,3,3,0,0,1,3,6,1,3,12,z,1,0,0,533,0,5257,1.49E+12,1.49E+12,1.49E+12,3,16,2,1
4,4,SCTResp,1,5,4,4,0,0,1,1,0,1,3,13,x,2,x,1,836,0,5257,1.49E+12,1.49E+12,1.49E+12,4,16,0,0
5,5,SCTResp,1,6,5,5,0,0,1,3,6,1,3,14,n,3,n,1,793,0,5257,1.49E+12,1.49E+12,1.49E+12,5,16,0,0
6,6,SCTResp,1,7,6,6,0,1,0,4,3,2,4,14,m,4,m,1,628,0,5257,1.49E+12,1.49E+12,1.49E+12,6,16,2,2
7,7,SCTResp,1,8,7,7,0,0,1,1,0,1,4,15,z,1,z,1,793,0,5257,1.49E+12,1.49E+12,1.49E+12,7,16,2,1
8,8,SCTResp,1,9,8,8,0,0,1,4,7,1,4,5,n,3,n,1,780,0,5257,1.49E+12,1.49E+12,1.49E+12,8,16,0,0
9,9,SCTResp,1,10,9,9,0,0,1,1,0,1,4,15,z,1,z,1,713,0,5257,1.49E+12,1.49E+12,1.49E+12,9,16,0,0
10,10,SCTResp,1,11,10,10,0,0,1,2,1,1,4,5,n,3,n,1,709,0,5257,1.49E+12,1.49E+12,1.49E+12,10,16,0,0
11,11,SCTResp,1,12,11,11,0,0,1,3,6,1,4,11,n,3,n,1,776,0,5257,1.49E+12,1.49E+12,1.49E+12,11,16,0,0
12,12,SCTResp,1,13,12,12,0,1,0,3,2,2,3,11,x,2,x,1,613,0,5257,1.49E+12,1.49E+12,1.49E+12,12,16,2,2
13,13,SCTResp,1,14,13,13,0,0,1,4,7,1,3,5,n,3,n,1,729,0,5257,1.49E+12,1.49E+12,1.49E+12,13,16,2,1
14,14,SCTResp,1,15,14,14,0,0,1,4,7,1,3,16,m,4,m,1,492,0,5257,1.49E+12,1.49E+12,1.49E+12,14,16,0,0
15,15,SCTResp,1,16,15,15,0,1,0,4,3,2,1,16,z,1,n,0,753,0,5257,1.49E+12,1.49E+12,1.49E+12,14,16,2,2
16,16,SCTResp,1,17,16,16,0,1,0,1,4,2,3,16,x,2,x,1,597,0,5257,1.49E+12,1.49E+12,1.49E+12,15,16,0,0
17,17,SCTResp,1,18,17,17,0,0,1,4,7,1,3,14,n,3,n,1,576,0,5257,1.49E+12,1.49E+12,1.49E+12,16,16,2,1
18,18,SCTRespITI,1,19,18,18,0,0,1,3,6,1,3,11,n,3,0,0,576,0,5257,1.49E+12,1.49E+12,1.49E+12,16,16,0,0
19,19,SCTResp,1,20,19,19,0,0,1,2,1,1,3,8,z,1,z,1,761,0,5257,1.49E+12,1.49E+12,1.49E+12,17,16,0,0
20,20,SCTResp,1,21,20,20,0,0,1,3,6,1,3,5,n,3,n,1,629,0,5257,1.49E+12,1.49E+12,1.49E+12,18,16,0,0
21,21,SCTResp,1,22,21,21,0,1,0,3,2,2,4,5,m,4,m,1,496,0,5257,1.49E+12,1.49E+12,1.49E+12,19,16,2,2
22,22,SCTResp,1,23,22,22,0,0,1,1,0,1,4,9,m,4,m,1,493,0,5257,1.49E+12,1.49E+12,1.49E+12,20,16,2,1
23,23,SCTResp,1,24,23,23,0,0,1,1,0,1,4,14,n,3,n,1,570,0,5257,1.49E+12,1.49E+12,1.49E+12,21,16,0,0
24,24,SCTResp,1,25,24,24,0,0,1,3,6,1,4,7,x,2,x,1,756,0,5257,1.49E+12,1.49E+12,1.49E+12,22,16,0,0
25,25,SCTResp,1,26,25,25,0,0,1,3,6,1,4,9,m,4,m,1,520,0,5257,1.49E+12,1.49E+12,1.49E+12,23,16,0,0
26,26,SCTResp,1,27,26,26,0,1,0,2,5,2,3,9,x,2,x,1,630,0,5257,1.49E+12,1.49E+12,1.49E+12,24,16,2,2
27,27,SCTResp,1,28,27,27,0,1,0,3,2,2,2,9,n,3,x,0,784,0,5257,1.49E+12,1.49E+12,1.49E+12,24,16,0,0
28,28,SCTResp,1,29,28,28,0,0,1,2,1,1,2,8,z,1,z,1,572,0,5257,1.49E+12,1.49E+12,1.49E+12,25,16,2,1
29,29,SCTResp,1,30,29,29,0,0,1,1,0,1,2,7,x,2,x,1,626,0,5257,1.49E+12,1.49E+12,1.49E+12,26,16,0,0
30,30,SCTResp,1,31,30,30,0,1,0,3,2,2,3,7,x,2,x,1,573,0,5257,1.49E+12,1.49E+12,1.49E+12,27,16,2,2
31,31,SCTResp,1,32,31,31,0,1,0,3,2,2,1,7,z,1,z,1,584,0,5257,1.49E+12,1.49E+12,1.49E+12,28,16,0,0
32,32,SCTResp,1,33,32,32,0,1,0,4,3,2,3,7,x,2,x,1,485,0,5257,1.49E+12,1.49E+12,1.49E+12,29,16,0,0
33,33,SCTResp,1,34,33,33,0,0,1,4,7,1,3,6,m,4,m,1,577,0,5257,1.49E+12,1.49E+12,1.49E+12,30,16,2,1
34,34,SCTResp,1,35,34,34,0,1,0,2,5,2,1,6,z,1,n,0,837,0,5257,1.49E+12,1.49E+12,1.49E+12,30,16,2,2
35,35,SCTResp,1,36,35,35,0,0,1,4,7,1,1,16,m,4,m,1,504,0,5257,1.49E+12,1.49E+12,1.49E+12,31,16,2,1
36,36,SCTResp,1,37,36,36,0,0,1,2,1,1,1,12,z,1,z,1,749,0,5257,1.49E+12,1.49E+12,1.49E+12,32,16,0,0
37,37,SCTResp,1,38,37,37,0,1,0,4,3,2,3,12,x,2,x,1,794,0,5257,1.49E+12,1.49E+12,1.49E+12,33,16,2,2
38,38,SCTResp,1,39,38,38,0,0,1,4,7,1,3,10,x,2,x,1,629,0,5257,1.49E+12,1.49E+12,1.49E+12,34,16,2,1
39,39,SCTResp,1,40,39,39,0,1,0,1,4,2,1,10,z,1,z,1,809,0,5257,1.49E+12,1.49E+12,1.49E+12,35,16,2,2
40,40,SCTResp,1,41,40,40,0,1,0,3,2,2,2,10,n,3,n,1,709,0,5257,1.49E+12,1.49E+12,1.49E+12,36,16,0,0
41,41,SCTResp,1,42,41,41,0,0,1,4,7,1,2,15,z,1,z,1,552,0,5257,1.49E+12,1.49E+12,1.49E+12,37,16,2,1
42,42,SCTResp,1,43,42,42,0,1,0,4,3,2,4,15,m,4,m,1,541,0,5257,1.49E+12,1.49E+12,1.49E+12,38,16,2,2
43,43,SCTResp,1,44,43,43,0,0,1,2,1,1,4,12,z,1,z,1,641,0,5257,1.49E+12,1.49E+12,1.49E+12,39,16,2,1
44,44,SCTResp,1,45,44,44,0,0,1,2,1,1,4,10,x,2,x,1,549,0,5257,1.49E+12,1.49E+12,1.49E+12,40,16,0,0
45,45,SCTResp,1,46,45,45,0,1,0,1,4,2,2,10,n,3,n,1,648,0,5257,1.49E+12,1.49E+12,1.49E+12,41,16,2,2
46,46,SCTResp,1,47,46,46,0,1,0,2,5,2,1,10,z,1,z,1,613,0,5257,1.49E+12,1.49E+12,1.49E+12,42,16,0,0
47,47,SCTResp,1,48,47,47,0,1,0,2,5,2,2,10,n,3,n,1,657,0,5257,1.49E+12,1.49E+12,1.49E+12,43,16,0,0
48,48,SCTResp,1,49,48,48,0,1,0,3,2,2,4,10,m,4,m,1,596,0,5257,1.49E+12,1.49E+12,1.49E+12,44,16,0,0
49,49,SCTResp,1,50,49,49,0,1,0,1,4,2,1,10,z,1,z,1,737,0,5257,1.49E+12,1.49E+12,1.49E+12,45,16,0,0
50,50,SCTResp,1,51,50,50,0,0,1,2,1,1,1,13,x,2,x,1,821,0,5257,1.49E+12,1.49E+12,1.49E+12,46,16,2,1
51,51,SCTResp,1,52,51,51,0,0,1,1,0,1,1,10,x,2,x,1,794,0,5257,1.49E+12,1.49E+12,1.49E+12,47,16,0,0
52,52,SCTResp,1,53,52,52,0,1,0,4,3,2,3,10,x,2,x,1,541,0,5257,1.49E+12,1.49E+12,1.49E+12,48,16,2,2
53,53,SCTResp,1,54,53,53,0,1,0,3,2,2,4,10,m,4,m,1,552,0,5257,1.49E+12,1.49E+12,1.49E+12,49,16,0,0
54,54,SCTResp,1,55,54,54,0,0,1,1,0,1,4,16,m,4,m,1,942,0,5257,1.49E+12,1.49E+12,1.49E+12,50,16,2,1
55,55,SCTResp,1,56,55,55,0,0,1,2,1,1,4,10,x,2,x,1,832,0,5257,1.49E+12,1.49E+12,1.49E+12,51,16,0,0
56,56,SCTResp,1,57,56,56,0,1,0,4,3,2,2,10,n,3,n,1,716,0,5257,1.49E+12,1.49E+12,1.49E+12,52,16,2,2
57,57,SCTResp,1,58,57,57,0,0,1,3,6,1,2,9,m,4,m,1,714,0,5257,1.49E+12,1.49E+12,1.49E+12,53,16,2,1
58,58,SCTResp,1,59,58,58,0,0,1,1,0,1,2,7,x,2,x,1,692,0,5257,1.49E+12,1.49E+12,1.49E+12,54,16,0,0
59,59,SCTResp,1,60,59,59,0,1,0,1,4,2,1,7,z,1,z,1,656,0,5257,1.49E+12,1.49E+12,1.49E+12,55,16,2,2
60,60,SCTResp,1,61,60,60,0,1,0,2,5,2,2,7,n,3,n,1,685,0,5257,1.49E+12,1.49E+12,1.49E+12,56,16,0,0
61,61,SCTResp,1,62,61,61,0,1,0,2,5,2,4,7,m,4,m,1,697,0,5257,1.49E+12,1.49E+12,1.49E+12,57,16,0,0
62,62,SCTResp,1,63,62,62,0,1,0,2,5,2,2,7,n,3,n,1,600,0,5257,1.49E+12,1.49E+12,1.49E+12,58,16,0,0
63,63,SCTResp,1,64,63,63,0,1,0,4,3,2,1,7,z,1,z,1,805,0,5257,1.49E+12,1.49E+12,1.49E+12,59,16,0,0
64,64,SCTResp,1,65,64,64,0,0,1,2,1,1,1,6,m,4,m,1,561,0,5257,1.49E+12,1.49E+12,1.49E+12,60,16,2,1
65,65,SCTResp,1,66,65,65,0,1,0,3,2,2,4,6,m,4,m,1,485,0,5257,1.49E+12,1.49E+12,1.49E+12,61,16,2,2
66,66,SCTResp,1,67,66,66,0,1,0,1,4,2,2,6,n,3,n,1,777,0,5257,1.49E+12,1.49E+12,1.49E+12,62,16,0,0
67,67,SCTResp,1,68,67,67,0,1,0,2,5,2,1,6,z,1,z,1,732,0,5257,1.49E+12,1.49E+12,1.49E+12,63,16,0,0
68,68,SCTResp,1,69,68,68,0,1,0,1,4,2,4,6,m,4,m,1,521,0,5257,1.49E+12,1.49E+12,1.49E+12,64,16,0,0
69,69,SCTResp,1,70,69,69,0,0,1,4,7,1,4,13,x,2,x,1,749,0,5257,1.49E+12,1.49E+12,1.49E+12,65,16,2,1
70,70,SCTResp,1,71,70,70,0,1,0,1,4,2,3,13,x,2,x,1,600,0,5257,1.49E+12,1.49E+12,1.49E+12,66,16,2,2
71,71,SCTResp,1,72,71,71,0,1,0,2,5,2,1,13,z,1,z,1,589,0,5257,1.49E+12,1.49E+12,1.49E+12,67,16,0,0
72,72,SCTResp,1,73,72,72,0,1,0,4,3,2,3,13,x,2,x,1,610,0,5257,1.49E+12,1.49E+12,1.49E+12,68,16,0,0
73,73,SCTResp,1,74,73,73,0,1,0,4,3,2,2,13,n,3,n,1,620,0,5257,1.49E+12,1.49E+12,1.49E+12,69,16,0,0
74,74,SCTResp,1,75,74,74,0,0,1,2,1,1,2,6,m,4,m,1,592,0,5257,1.49E+12,1.49E+12,1.49E+12,70,16,2,1
75,75,SCTResp,1,76,75,75,0,1,0,1,4,2,4,6,m,4,m,1,646,0,5257,1.49E+12,1.49E+12,1.49E+12,71,16,2,2
76,76,SCTResp,1,77,76,76,0,0,1,4,7,1,4,11,n,3,n,1,721,0,5257,1.49E+12,1.49E+12,1.49E+12,72,16,2,1
77,77,SCTResp,1,78,77,77,0,0,1,1,0,1,4,8,z,1,z,1,885,0,5257,1.49E+12,1.49E+12,1.49E+12,73,16,0,0
78,78,SCTResp,1,79,78,78,0,0,1,3,6,1,4,16,m,4,m,1,817,0,5257,1.49E+12,1.49E+12,1.49E+12,74,16,0,0
79,79,SCTResp,1,80,79,79,0,0,1,3,6,1,4,12,z,1,z,1,885,0,5257,1.49E+12,1.49E+12,1.49E+12,75,16,0,0
80,80,SCTResp,1,81,0,80,1,1,0,3,2,2,1,12,z,1,z,1,678,0,425817,1.49E+12,1.49E+12,1.49E+12,1,16,0,2
81,81,SCTResp,1,82,1,81,1,0,1,3,6,1,1,16,m,4,m,1,530,0,425817,1.49E+12,1.49E+12,1.49E+12,2,16,2,1
82,82,SCTResp,1,83,2,82,1,1,0,1,4,2,4,16,m,4,m,1,606,0,425817,1.49E+12,1.49E+12,1.49E+12,3,16,2,2
83,83,SCTResp,1,84,3,83,1,1,0,3,2,2,1,16,z,1,z,1,883,0,425817,1.49E+12,1.49E+12,1.49E+12,4,16,0,0
84,84,SCTResp,1,85,4,84,1,0,1,2,1,1,1,12,z,1,z,1,549,0,425817,1.49E+12,1.49E+12,1.49E+12,5,16,2,1
85,85,SCTResp,1,86,5,85,1,1,0,1,4,2,3,12,x,2,x,1,594,0,425817,1.49E+12,1.49E+12,1.49E+12,6,16,2,2
86,86,SCTResp,1,87,6,86,1,0,1,2,1,1,3,15,z,1,z,1,622,0,425817,1.49E+12,1.49E+12,1.49E+12,7,16,2,1
87,87,SCTResp,1,88,7,87,1,1,0,2,5,2,1,15,z,1,z,1,553,0,425817,1.49E+12,1.49E+12,1.49E+12,8,16,2,2
88,88,SCTResp,1,89,8,88,1,1,0,1,4,2,2,15,n,3,n,1,589,0,425817,1.49E+12,1.49E+12,1.49E+12,9,16,0,0
89,89,SCTResp,1,90,9,89,1,0,1,2,1,1,2,7,x,2,x,1,674,0,425817,1.49E+12,1.49E+12,1.49E+12,10,16,2,1
90,90,SCTResp,1,91,10,90,1,0,1,3,6,1,2,11,n,3,n,1,692,0,425817,1.49E+12,1.49E+12,1.49E+12,11,16,0,0
91,91,SCTResp,1,92,11,91,1,1,0,2,5,2,4,11,m,4,m,1,560,0,425817,1.49E+12,1.49E+12,1.49E+12,12,16,2,2
92,92,SCTResp,1,93,12,92,1,0,1,3,6,1,4,5,n,3,n,1,638,0,425817,1.49E+12,1.49E+12,1.49E+12,13,16,2,1
93,93,SCTResp,1,94,13,93,1,0,1,1,0,1,4,14,n,3,n,1,544,0,425817,1.49E+12,1.49E+12,1.49E+12,14,16,0,0
94,94,SCTResp,1,95,14,94,1,0,1,1,0,1,4,10,x,2,x,1,669,0,425817,1.49E+12,1.49E+12,1.49E+12,15,16,0,0
95,95,SCTResp,1,96,15,95,1,1,0,2,5,2,3,10,x,2,x,1,456,0,425817,1.49E+12,1.49E+12,1.49E+12,16,16,2,2
96,96,SCTResp,1,97,16,96,1,1,0,3,2,2,1,10,z,1,z,1,557,0,425817,1.49E+12,1.49E+12,1.49E+12,17,16,0,0
97,97,SCTResp,1,98,17,97,1,1,0,4,3,2,4,10,m,4,m,1,593,0,425817,1.49E+12,1.49E+12,1.49E+12,18,16,0,0
98,98,SCTResp,1,99,18,98,1,0,1,4,7,1,4,12,z,1,z,1,596,0,425817,1.49E+12,1.49E+12,1.49E+12,19,16,2,1
99,99,SCTResp,1,100,19,99,1,0,1,2,1,1,4,7,x,2,x,1,834,0,425817,1.49E+12,1.49E+12,1.49E+12,20,16,0,0
100,100,SCTResp,1,101,20,100,1,0,1,4,7,1,4,5,n,3,n,1,549,0,425817,1.49E+12,1.49E+12,1.49E+12,21,16,0,0
