,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,Stimuli,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep
71,72,APResp,3,72,11,71,1,0,1,2,8,a,1,a,1,362,1,416130,1.51E+12,1.51E+12,1.51E+12,12,8,2
72,73,APResp,3,73,12,72,1,1,0,1,1,a,1,a,1,471,1,416130,1.51E+12,1.51E+12,1.51E+12,13,8,2
73,74,APResp,3,74,13,73,1,1,0,2,2,s,2,s,1,485,1,416130,1.51E+12,1.51E+12,1.51E+12,14,8,2
74,75,APResp,3,75,14,74,1,1,0,4,4,l,4,l,1,424,1,416130,1.51E+12,1.51E+12,1.51E+12,15,8,2
75,76,APResp,3,76,15,75,1,0,1,2,9,k,3,k,1,529,1,416130,1.51E+12,1.51E+12,1.51E+12,16,8,2
76,77,APResp,3,77,16,76,1,1,0,2,2,s,2,s,1,460,1,416130,1.51E+12,1.51E+12,1.51E+12,17,8,2
77,78,APResp,3,78,17,77,1,1,0,3,3,k,3,k,1,562,1,416130,1.51E+12,1.51E+12,1.51E+12,18,8,2
78,79,APResp,3,79,18,78,1,1,0,1,1,a,1,a,1,454,1,416130,1.51E+12,1.51E+12,1.51E+12,19,8,2
79,80,APResp,3,80,19,79,1,1,0,4,4,l,4,l,1,503,1,416130,1.51E+12,1.51E+12,1.51E+12,20,8,2
80,81,APResp,3,81,20,80,1,1,0,1,1,a,1,s,0,501,2,416130,1.51E+12,1.51E+12,1.51E+12,20,8,2
81,82,APResp,3,82,21,81,1,0,1,4,15,s,2,s,1,527,1,416130,1.51E+12,1.51E+12,1.51E+12,21,8,2
82,83,APResp,3,83,22,82,1,1,0,4,4,l,4,l,1,453,1,416130,1.51E+12,1.51E+12,1.51E+12,22,8,2
83,84,APResp,3,84,23,83,1,1,0,3,3,k,3,k,1,561,1,416130,1.51E+12,1.51E+12,1.51E+12,23,8,2
84,85,APResp,3,85,24,84,1,1,0,2,2,s,2,s,1,500,1,416130,1.51E+12,1.51E+12,1.51E+12,24,8,2
85,86,APResp,3,86,25,85,1,1,0,1,1,a,1,a,1,562,1,416130,1.51E+12,1.51E+12,1.51E+12,25,8,2
86,87,APResp,3,87,26,86,1,1,0,3,3,k,3,k,1,487,1,416130,1.51E+12,1.51E+12,1.51E+12,26,8,2
87,88,APResp,3,88,27,87,1,1,0,4,4,l,4,l,1,470,1,416130,1.51E+12,1.51E+12,1.51E+12,27,8,2
88,89,APResp,3,89,28,88,1,1,0,1,1,a,1,a,1,486,1,416130,1.51E+12,1.51E+12,1.51E+12,28,8,2
89,90,APResp,3,90,29,89,1,1,0,3,3,k,3,k,1,492,1,416130,1.51E+12,1.51E+12,1.51E+12,29,8,2
90,91,APResp,3,91,30,90,1,1,0,4,4,l,4,l,1,449,1,416130,1.51E+12,1.51E+12,1.51E+12,30,8,2
91,92,APResp,3,92,31,91,1,1,0,2,2,s,2,s,1,424,1,416130,1.51E+12,1.51E+12,1.51E+12,31,8,2
92,93,APResp,3,93,32,92,1,1,0,1,1,a,1,a,1,507,1,416130,1.51E+12,1.51E+12,1.51E+12,32,8,2
93,94,APResp,3,94,33,93,1,1,0,4,4,l,4,l,1,455,1,416130,1.51E+12,1.51E+12,1.51E+12,33,8,2
94,95,APResp,3,95,34,94,1,1,0,2,2,s,2,s,1,423,1,416130,1.51E+12,1.51E+12,1.51E+12,34,8,2
95,96,APResp,3,96,35,95,1,0,1,2,10,l,4,l,1,455,1,416130,1.51E+12,1.51E+12,1.51E+12,35,8,2
96,97,APResp,3,97,36,96,1,1,0,2,2,s,2,s,1,533,1,416130,1.51E+12,1.51E+12,1.51E+12,36,8,2
97,98,APResp,3,98,37,97,1,1,0,4,4,l,4,l,1,438,1,416130,1.51E+12,1.51E+12,1.51E+12,37,8,2
98,99,APResp,3,99,38,98,1,1,0,3,3,k,3,k,1,515,1,416130,1.51E+12,1.51E+12,1.51E+12,38,8,2
99,100,APResp,3,100,39,99,1,1,0,2,2,s,2,s,1,515,1,416130,1.51E+12,1.51E+12,1.51E+12,39,8,2
100,101,APResp,3,101,40,100,1,0,1,3,13,l,4,l,1,558,1,416130,1.51E+12,1.51E+12,1.51E+12,40,8,2
101,102,APResp,3,102,41,101,1,1,0,2,2,s,2,s,1,564,1,416130,1.51E+12,1.51E+12,1.51E+12,41,8,2
102,103,APResp,3,103,42,102,1,0,1,1,7,l,4,l,1,470,1,416130,1.51E+12,1.51E+12,1.51E+12,42,8,2
103,104,APResp,3,104,43,103,1,0,1,1,5,s,2,s,1,485,1,416130,1.51E+12,1.51E+12,1.51E+12,43,8,2
104,105,APResp,3,105,44,104,1,0,1,3,11,a,1,a,1,485,1,416130,1.51E+12,1.51E+12,1.51E+12,44,8,2
105,106,APResp,3,106,45,105,1,1,0,2,2,s,2,s,1,532,1,416130,1.51E+12,1.51E+12,1.51E+12,45,8,2
106,107,APResp,3,107,46,106,1,1,0,4,4,l,4,l,1,468,1,416130,1.51E+12,1.51E+12,1.51E+12,46,8,2
107,108,APResp,3,108,47,107,1,1,0,3,3,k,3,k,1,530,1,416130,1.51E+12,1.51E+12,1.51E+12,47,8,2
108,109,APResp,3,109,48,108,1,0,1,4,16,k,3,k,1,500,1,416130,1.51E+12,1.51E+12,1.51E+12,48,8,2
109,110,APResp,3,110,49,109,1,1,0,1,1,a,1,a,1,533,1,416130,1.51E+12,1.51E+12,1.51E+12,49,8,2
110,111,APResp,3,111,50,110,1,1,0,3,3,k,3,k,1,437,1,416130,1.51E+12,1.51E+12,1.51E+12,50,8,2
111,112,APResp,3,112,51,111,1,1,0,2,2,s,2,s,1,464,1,416130,1.51E+12,1.51E+12,1.51E+12,51,8,2
112,113,APResp,3,113,52,112,1,1,0,3,3,k,3,k,1,515,1,416130,1.51E+12,1.51E+12,1.51E+12,52,8,2
113,114,APResp,3,114,53,113,1,1,0,2,2,s,2,s,1,517,1,416130,1.51E+12,1.51E+12,1.51E+12,53,8,2
114,115,APResp,3,115,54,114,1,1,0,4,4,l,4,l,1,422,1,416130,1.51E+12,1.51E+12,1.51E+12,54,8,2
115,116,APResp,3,116,55,115,1,1,0,3,3,k,3,k,1,511,1,416130,1.51E+12,1.51E+12,1.51E+12,55,8,2
116,117,APResp,3,117,56,116,1,1,0,4,4,l,4,l,1,455,1,416130,1.51E+12,1.51E+12,1.51E+12,56,8,2
117,118,APResp,3,118,57,117,1,1,0,3,3,k,3,k,1,565,1,416130,1.51E+12,1.51E+12,1.51E+12,57,8,2
118,119,APResp,3,119,58,118,1,1,0,1,1,a,1,a,1,541,1,416130,1.51E+12,1.51E+12,1.51E+12,58,8,2
119,120,APResp,3,120,59,119,1,1,0,2,2,s,2,s,1,673,1,416130,1.51E+12,1.51E+12,1.51E+12,59,8,2
120,121,APResp,3,121,0,120,2,1,0,2,2,s,2,s,1,501,1,709605,1.51E+12,1.51E+12,1.51E+12,1,8,0
121,122,APResp,3,122,1,121,2,1,0,3,3,k,3,k,1,500,1,709605,1.51E+12,1.51E+12,1.51E+12,2,8,2
122,123,APResp,3,123,2,122,2,0,1,2,10,l,4,l,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,3,8,2
123,124,APResp,3,124,3,123,2,0,1,4,15,s,2,s,1,438,1,709605,1.51E+12,1.51E+12,1.51E+12,4,8,2
124,125,APResp,3,125,4,124,2,1,0,1,1,a,1,a,1,485,1,709605,1.51E+12,1.51E+12,1.51E+12,5,8,2
125,126,APResp,3,126,5,125,2,1,0,4,4,l,4,l,1,548,1,709605,1.51E+12,1.51E+12,1.51E+12,6,8,2
126,127,APResp,3,127,6,126,2,1,0,3,3,k,3,k,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,7,8,2
127,128,APResp,3,128,7,127,2,1,0,4,4,l,4,l,1,315,1,709605,1.51E+12,1.51E+12,1.51E+12,8,8,2
128,129,APResp,3,129,8,128,2,0,1,2,8,a,1,a,1,473,1,709605,1.51E+12,1.51E+12,1.51E+12,9,8,2
129,130,APResp,3,130,9,129,2,1,0,1,1,a,1,a,1,546,1,709605,1.51E+12,1.51E+12,1.51E+12,10,8,2
130,131,APResp,3,131,10,130,2,1,0,2,2,s,2,s,1,474,1,709605,1.51E+12,1.51E+12,1.51E+12,11,8,2
131,132,APResp,3,132,11,131,2,1,0,1,1,a,1,a,1,344,1,709605,1.51E+12,1.51E+12,1.51E+12,12,8,2
132,133,APResp,3,133,12,132,2,1,0,3,3,k,3,k,1,336,1,709605,1.51E+12,1.51E+12,1.51E+12,13,8,2
133,134,APResp,3,134,13,133,2,1,0,2,2,s,2,s,1,298,1,709605,1.51E+12,1.51E+12,1.51E+12,14,8,2
134,135,APResp,3,135,14,134,2,1,0,4,4,l,4,l,1,229,1,709605,1.51E+12,1.51E+12,1.51E+12,15,8,2
135,136,APResp,3,136,15,135,2,0,1,1,5,s,2,s,1,517,1,709605,1.51E+12,1.51E+12,1.51E+12,16,8,2
136,137,APResp,3,137,16,136,2,0,1,1,6,k,3,k,1,499,1,709605,1.51E+12,1.51E+12,1.51E+12,17,8,2
137,138,APResp,3,138,17,137,2,1,0,3,3,k,3,k,1,485,1,709605,1.51E+12,1.51E+12,1.51E+12,18,8,2
138,139,APResp,3,139,18,138,2,1,0,1,1,a,1,a,1,377,1,709605,1.51E+12,1.51E+12,1.51E+12,19,8,2
139,140,APResp,3,140,19,139,2,1,0,2,2,s,2,s,1,455,1,709605,1.51E+12,1.51E+12,1.51E+12,20,8,2
140,141,APResp,3,141,20,140,2,1,0,3,3,k,3,k,1,542,1,709605,1.51E+12,1.51E+12,1.51E+12,21,8,2
141,142,APResp,3,142,21,141,2,1,0,4,4,l,4,l,1,327,1,709605,1.51E+12,1.51E+12,1.51E+12,22,8,2
142,143,APResp,3,143,22,142,2,1,0,3,3,k,3,k,1,336,1,709605,1.51E+12,1.51E+12,1.51E+12,23,8,2
143,144,APResp,3,144,23,143,2,1,0,2,2,s,2,s,1,469,1,709605,1.51E+12,1.51E+12,1.51E+12,24,8,2
144,145,APResp,3,145,24,144,2,1,0,1,1,a,1,a,1,432,1,709605,1.51E+12,1.51E+12,1.51E+12,25,8,2
145,146,APResp,3,146,25,145,2,1,0,2,2,s,2,s,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,26,8,2
146,147,APResp,3,147,26,146,2,1,0,3,3,k,3,k,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,27,8,2
147,148,APResp,3,148,27,147,2,0,1,4,16,k,3,k,1,532,1,709605,1.51E+12,1.51E+12,1.51E+12,28,8,2
148,149,APResp,3,149,28,148,2,1,0,1,1,a,1,a,1,407,1,709605,1.51E+12,1.51E+12,1.51E+12,29,8,2
149,150,APResp,3,150,29,149,2,0,1,3,13,l,4,l,1,485,1,709605,1.51E+12,1.51E+12,1.51E+12,30,8,2
150,151,APResp,3,151,30,150,2,1,0,1,1,a,1,a,1,531,1,709605,1.51E+12,1.51E+12,1.51E+12,31,8,2
151,152,APResp,3,152,31,151,2,1,0,4,4,l,4,l,1,403,1,709605,1.51E+12,1.51E+12,1.51E+12,32,8,2
152,153,APResp,3,153,32,152,2,1,0,3,3,k,3,k,1,500,1,709605,1.51E+12,1.51E+12,1.51E+12,33,8,2
153,154,APResp,3,154,33,153,2,1,0,1,1,a,1,a,1,350,1,709605,1.51E+12,1.51E+12,1.51E+12,34,8,2
154,155,APResp,3,155,34,154,2,0,1,1,7,l,4,l,1,531,1,709605,1.51E+12,1.51E+12,1.51E+12,35,8,2
155,156,APResp,3,156,35,155,2,1,0,4,4,l,4,l,1,455,1,709605,1.51E+12,1.51E+12,1.51E+12,36,8,2
156,157,APResp,3,157,36,156,2,1,0,1,1,a,1,a,1,516,1,709605,1.51E+12,1.51E+12,1.51E+12,37,8,2
157,158,APResp,3,158,37,157,2,1,0,3,3,k,3,k,1,349,1,709605,1.51E+12,1.51E+12,1.51E+12,38,8,2
158,159,APResp,3,159,38,158,2,1,0,2,2,s,2,s,1,609,1,709605,1.51E+12,1.51E+12,1.51E+12,39,8,2
159,160,APResp,3,160,39,159,2,1,0,3,3,k,3,k,1,452,1,709605,1.51E+12,1.51E+12,1.51E+12,40,8,2
160,161,APResp,3,161,40,160,2,1,0,4,4,l,4,l,1,316,1,709605,1.51E+12,1.51E+12,1.51E+12,41,8,2
161,162,APResp,3,162,41,161,2,1,0,1,1,a,1,a,1,470,1,709605,1.51E+12,1.51E+12,1.51E+12,42,8,2
162,163,APResp,3,163,42,162,2,0,1,3,11,a,1,a,1,550,1,709605,1.51E+12,1.51E+12,1.51E+12,43,8,2
163,164,APResp,3,164,43,163,2,0,1,3,12,s,2,s,1,562,1,709605,1.51E+12,1.51E+12,1.51E+12,44,8,2
164,165,APResp,3,165,44,164,2,1,0,4,4,l,4,l,1,296,1,709605,1.51E+12,1.51E+12,1.51E+12,45,8,2
165,166,APResp,3,166,45,165,2,1,0,2,2,s,2,s,1,551,1,709605,1.51E+12,1.51E+12,1.51E+12,46,8,2
166,167,APResp,3,167,46,166,2,1,0,3,3,k,3,k,1,486,1,709605,1.51E+12,1.51E+12,1.51E+12,47,8,2
167,168,APResp,3,168,47,167,2,1,0,4,4,l,4,l,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,48,8,2
168,169,APResp,3,169,48,168,2,0,1,4,14,a,1,a,1,558,1,709605,1.51E+12,1.51E+12,1.51E+12,49,8,2
169,170,APResp,3,170,49,169,2,1,0,4,4,l,4,l,1,485,1,709605,1.51E+12,1.51E+12,1.51E+12,50,8,2
170,171,APResp,3,171,50,170,2,1,0,3,3,k,3,k,1,438,1,709605,1.51E+12,1.51E+12,1.51E+12,51,8,2
171,172,APResp,3,172,51,171,2,1,0,2,2,s,2,s,1,360,1,709605,1.51E+12,1.51E+12,1.51E+12,52,8,2
172,173,APResp,3,173,52,172,2,1,0,4,4,l,4,l,1,436,1,709605,1.51E+12,1.51E+12,1.51E+12,53,8,2
173,174,APRespITI,3,174,53,173,2,0,1,2,9,k,3,0,0,436,0,709605,1.51E+12,1.51E+12,1.51E+12,53,8,2
174,175,APResp,3,175,54,174,2,1,0,1,1,a,1,a,1,454,1,709605,1.51E+12,1.51E+12,1.51E+12,54,8,2
175,176,APResp,3,176,55,175,2,1,0,2,2,s,2,s,1,473,1,709605,1.51E+12,1.51E+12,1.51E+12,55,8,2
176,177,APResp,3,177,56,176,2,1,0,4,4,l,4,l,1,282,1,709605,1.51E+12,1.51E+12,1.51E+12,56,8,2
177,178,APResp,3,178,57,177,2,1,0,1,1,a,1,a,1,332,1,709605,1.51E+12,1.51E+12,1.51E+12,57,8,2
178,179,APResp,3,179,58,178,2,1,0,2,2,s,2,s,1,594,1,709605,1.51E+12,1.51E+12,1.51E+12,58,8,2
179,180,APResp,3,180,59,179,2,1,0,2,2,s,2,s,1,484,1,709605,1.51E+12,1.51E+12,1.51E+12,59,8,1
180,181,APResp,3,181,0,180,3,1,0,3,3,k,3,k,1,586,1,1001895,1.51E+12,1.51E+12,1.51E+12,1,8,0
181,182,APResp,3,182,1,181,3,1,0,2,2,s,2,s,1,453,1,1001895,1.51E+12,1.51E+12,1.51E+12,2,8,2
182,183,APResp,3,183,2,182,3,1,0,1,1,a,1,a,1,340,1,1001895,1.51E+12,1.51E+12,1.51E+12,3,8,2
183,184,APResp,3,184,3,183,3,1,0,3,3,k,3,k,1,600,1,1001895,1.51E+12,1.51E+12,1.51E+12,4,8,2
184,185,APResp,3,185,4,184,3,1,0,2,2,s,2,s,1,424,1,1001895,1.51E+12,1.51E+12,1.51E+12,5,8,2
185,186,APResp,3,186,5,185,3,1,0,1,1,a,1,a,1,578,1,1001895,1.51E+12,1.51E+12,1.51E+12,6,8,2
186,187,APResp,3,187,6,186,3,1,0,2,2,s,2,s,1,375,1,1001895,1.51E+12,1.51E+12,1.51E+12,7,8,2
187,188,APResp,3,188,7,187,3,1,0,1,1,a,1,a,1,489,1,1001895,1.51E+12,1.51E+12,1.51E+12,8,8,2
188,189,APResp,3,189,8,188,3,1,0,4,4,l,4,l,1,249,1,1001895,1.51E+12,1.51E+12,1.51E+12,9,8,2
189,190,APResp,3,190,9,189,3,1,0,1,1,a,1,a,1,312,1,1001895,1.51E+12,1.51E+12,1.51E+12,10,8,2
190,191,APResp,3,191,10,190,3,0,1,1,5,s,2,s,1,425,1,1001895,1.51E+12,1.51E+12,1.51E+12,11,8,2
191,192,APResp,3,192,11,191,3,1,0,4,4,l,4,l,1,266,1,1001895,1.51E+12,1.51E+12,1.51E+12,12,8,2
192,193,APResp,3,193,12,192,3,1,0,2,2,s,2,s,1,500,1,1001895,1.51E+12,1.51E+12,1.51E+12,13,8,2
193,194,APResp,3,194,13,193,3,1,0,4,4,l,4,l,1,482,1,1001895,1.51E+12,1.51E+12,1.51E+12,14,8,2
194,195,APResp,3,195,14,194,3,1,0,2,2,s,2,s,1,407,1,1001895,1.51E+12,1.51E+12,1.51E+12,15,8,2
195,196,APResp,3,196,15,195,3,1,0,3,3,k,3,k,1,499,1,1001895,1.51E+12,1.51E+12,1.51E+12,16,8,2
196,197,APResp,3,197,16,196,3,1,0,2,2,s,2,s,1,307,1,1001895,1.51E+12,1.51E+12,1.51E+12,17,8,2
197,198,APResp,3,198,17,197,3,1,0,4,4,l,4,l,1,282,1,1001895,1.51E+12,1.51E+12,1.51E+12,18,8,2
198,199,APResp,3,199,18,198,3,0,1,4,15,s,2,s,1,531,1,1001895,1.51E+12,1.51E+12,1.51E+12,19,8,2
199,200,APResp,3,200,19,199,3,1,0,1,1,a,1,a,1,344,1,1001895,1.51E+12,1.51E+12,1.51E+12,20,8,2
200,201,APResp,3,201,20,200,3,1,0,3,3,k,3,k,1,344,1,1001895,1.51E+12,1.51E+12,1.51E+12,21,8,2
201,202,APResp,3,202,21,201,3,1,0,2,2,s,2,s,1,268,1,1001895,1.51E+12,1.51E+12,1.51E+12,22,8,2
202,203,APResp,3,203,22,202,3,1,0,4,4,l,4,l,1,360,1,1001895,1.51E+12,1.51E+12,1.51E+12,23,8,2
203,204,APResp,3,204,23,203,3,1,0,3,3,k,3,k,1,451,1,1001895,1.51E+12,1.51E+12,1.51E+12,24,8,2
204,205,APResp,3,205,24,204,3,1,0,2,2,s,2,s,1,285,1,1001895,1.51E+12,1.51E+12,1.51E+12,25,8,2
205,206,APResp,3,206,25,205,3,1,0,1,1,a,1,a,1,345,1,1001895,1.51E+12,1.51E+12,1.51E+12,26,8,2
206,207,APResp,3,207,26,206,3,1,0,2,2,s,2,s,1,288,1,1001895,1.51E+12,1.51E+12,1.51E+12,27,8,2
207,208,APResp,3,208,27,207,3,1,0,3,3,k,3,k,1,297,1,1001895,1.51E+12,1.51E+12,1.51E+12,28,8,2
208,209,APResp,3,209,28,208,3,1,0,1,1,a,1,a,1,313,1,1001895,1.51E+12,1.51E+12,1.51E+12,29,8,2
209,210,APResp,3,210,29,209,3,1,0,2,2,s,2,s,1,319,1,1001895,1.51E+12,1.51E+12,1.51E+12,30,8,2
210,211,APResp,3,211,30,210,3,1,0,1,1,a,1,a,1,299,1,1001895,1.51E+12,1.51E+12,1.51E+12,31,8,2
211,212,APResp,3,212,31,211,3,1,0,4,4,l,4,l,1,297,1,1001895,1.51E+12,1.51E+12,1.51E+12,32,8,2
212,213,APResp,3,213,32,212,3,1,0,3,3,k,3,k,1,283,1,1001895,1.51E+12,1.51E+12,1.51E+12,33,8,2
213,214,APResp,3,214,33,213,3,0,1,4,14,a,1,l,0,297,2,1001895,1.51E+12,1.51E+12,1.51E+12,33,8,2
214,215,APResp,3,215,34,214,3,1,0,3,3,k,3,k,1,516,1,1001895,1.51E+12,1.51E+12,1.51E+12,34,8,2
215,216,APResp,3,216,35,215,3,0,1,1,6,k,3,k,1,593,1,1001895,1.51E+12,1.51E+12,1.51E+12,35,8,2
216,217,APResp,3,217,36,216,3,0,1,3,13,l,4,l,1,500,1,1001895,1.51E+12,1.51E+12,1.51E+12,36,8,2
217,218,APResp,3,218,37,217,3,0,1,3,12,s,2,s,1,484,1,1001895,1.51E+12,1.51E+12,1.51E+12,37,8,2
218,219,APResp,3,219,38,218,3,1,0,4,4,l,4,l,1,345,1,1001895,1.51E+12,1.51E+12,1.51E+12,38,8,2
219,220,APResp,3,220,39,219,3,1,0,2,2,s,2,s,1,345,1,1001895,1.51E+12,1.51E+12,1.51E+12,39,8,2
220,221,APResp,3,221,40,220,3,1,0,4,4,l,4,l,1,281,1,1001895,1.51E+12,1.51E+12,1.51E+12,40,8,2
221,222,APResp,3,222,41,221,3,0,1,4,16,k,3,k,1,612,1,1001895,1.51E+12,1.51E+12,1.51E+12,41,8,2
222,223,APResp,3,223,42,222,3,1,0,4,4,l,4,l,1,469,1,1001895,1.51E+12,1.51E+12,1.51E+12,42,8,2
223,224,APResp,3,224,43,223,3,0,1,2,8,a,1,a,1,547,1,1001895,1.51E+12,1.51E+12,1.51E+12,43,8,2
224,225,APResp,3,225,44,224,3,1,0,1,1,a,1,a,1,453,1,1001895,1.51E+12,1.51E+12,1.51E+12,44,8,2
225,226,APResp,3,226,45,225,3,0,1,2,9,k,3,k,1,500,1,1001895,1.51E+12,1.51E+12,1.51E+12,45,8,2
226,227,APResp,3,227,46,226,3,0,1,3,11,a,1,a,1,454,1,1001895,1.51E+12,1.51E+12,1.51E+12,46,8,2
227,228,APResp,3,228,47,227,3,1,0,2,2,s,2,s,1,515,1,1001895,1.51E+12,1.51E+12,1.51E+12,47,8,2
228,229,APResp,3,229,48,228,3,0,1,2,10,l,4,l,1,547,1,1001895,1.51E+12,1.51E+12,1.51E+12,48,8,2
229,230,APResp,3,230,49,229,3,1,0,3,3,k,3,k,1,508,1,1001895,1.51E+12,1.51E+12,1.51E+12,49,8,2
230,231,APResp,3,231,50,230,3,1,0,4,4,l,4,l,1,371,1,1001895,1.51E+12,1.51E+12,1.51E+12,50,8,2
231,232,APResp,3,232,51,231,3,1,0,1,1,a,1,a,1,469,1,1001895,1.51E+12,1.51E+12,1.51E+12,51,8,2
232,233,APResp,3,233,52,232,3,1,0,4,4,l,4,l,1,506,1,1001895,1.51E+12,1.51E+12,1.51E+12,52,8,2
233,234,APResp,3,234,53,233,3,0,1,1,7,l,4,l,1,500,1,1001895,1.51E+12,1.51E+12,1.51E+12,53,8,2
234,235,APResp,3,235,54,234,3,1,0,1,1,a,1,a,1,346,1,1001895,1.51E+12,1.51E+12,1.51E+12,54,8,2
235,236,APResp,3,236,55,235,3,1,0,3,3,k,3,k,1,564,1,1001895,1.51E+12,1.51E+12,1.51E+12,55,8,2
236,237,APResp,3,237,56,236,3,1,0,4,4,l,4,l,1,500,1,1001895,1.51E+12,1.51E+12,1.51E+12,56,8,2
237,238,APResp,3,238,57,237,3,1,0,1,1,a,1,a,1,541,1,1001895,1.51E+12,1.51E+12,1.51E+12,57,8,2
238,239,APResp,3,239,58,238,3,1,0,3,3,k,3,k,1,530,1,1001895,1.51E+12,1.51E+12,1.51E+12,58,8,2
239,240,APResp,3,240,59,239,3,1,0,3,3,k,3,k,1,578,1,1001895,1.51E+12,1.51E+12,1.51E+12,"59
PRRTs",8,1
0,1,APRespITI,4,1,0,0,0,1,0,3,3,k,3,0,0,,0,97374,1.51E+12,1.51E+12,,0,9,0
1,2,APRespITI,4,2,1,1,0,1,0,2,2,s,2,0,0,,0,97374,1.51E+12,1.51E+12,,0,9,2
2,3,APResp,4,3,2,2,0,1,0,3,3,k,3,s,0,344,2,97374,1.51E+12,1.51E+12,1.51E+12,0,9,2
3,4,APResp,4,4,3,3,0,1,0,4,4,l,4,k,0,361,2,97374,1.51E+12,1.51E+12,1.51E+12,0,9,2
4,5,APRespITI,4,5,4,4,0,1,0,2,2,s,2,0,0,361,0,97374,1.51E+12,1.51E+12,1.51E+12,0,9,2
5,6,APRespITI,4,6,5,5,0,1,0,1,1,a,1,0,0,361,0,97374,1.51E+12,1.51E+12,1.51E+12,0,9,2
6,7,APResp,4,7,6,6,0,1,0,2,2,s,2,s,1,657,1,97374,1.51E+12,1.51E+12,1.51E+12,1,9,2
7,8,APResp,4,8,7,7,0,1,0,4,4,l,4,k,0,579,2,97374,1.51E+12,1.51E+12,1.51E+12,1,9,2
8,9,APResp,4,9,8,8,0,0,1,2,8,a,1,s,0,673,2,97374,1.51E+12,1.51E+12,1.51E+12,1,9,2
9,10,APResp,4,10,9,9,0,1,0,3,3,k,3,k,1,625,1,97374,1.51E+12,1.51E+12,1.51E+12,2,9,2
10,11,APRespITI,4,11,10,10,0,0,1,1,7,l,4,0,0,625,0,97374,1.51E+12,1.51E+12,1.51E+12,2,9,2
11,12,APResp,4,12,11,11,0,1,0,4,4,l,4,l,1,470,1,97374,1.51E+12,1.51E+12,1.51E+12,3,9,2
12,13,APResp,4,13,12,12,0,1,0,1,1,a,1,a,1,546,1,97374,1.51E+12,1.51E+12,1.51E+12,4,9,2
13,14,APResp,4,14,13,13,0,1,0,2,2,s,2,s,1,628,1,97374,1.51E+12,1.51E+12,1.51E+12,5,9,2
14,15,APResp,4,15,14,14,0,1,0,1,1,a,1,a,1,532,1,97374,1.51E+12,1.51E+12,1.51E+12,6,9,2
15,16,APResp,4,16,15,15,0,1,0,4,4,l,4,l,1,473,1,97374,1.51E+12,1.51E+12,1.51E+12,7,9,2
16,17,APResp,4,17,16,16,0,0,1,4,15,s,2,s,1,564,1,97374,1.51E+12,1.51E+12,1.51E+12,8,9,2
17,18,APResp,4,18,17,17,0,1,0,4,4,l,4,l,1,484,1,97374,1.51E+12,1.51E+12,1.51E+12,9,9,2
18,19,APResp,4,19,18,18,0,1,0,1,1,a,1,l,0,12,2,97374,1.51E+12,1.51E+12,1.51E+12,9,9,2
19,20,APResp,4,20,19,19,0,1,0,3,3,k,3,k,1,532,1,97374,1.51E+12,1.51E+12,1.51E+12,10,9,2
20,21,APResp,4,21,20,20,0,1,0,1,1,a,1,a,1,439,1,97374,1.51E+12,1.51E+12,1.51E+12,11,9,2
21,22,APResp,4,22,21,21,0,1,0,3,3,k,3,l,0,625,2,97374,1.51E+12,1.51E+12,1.51E+12,11,9,2
22,23,APResp,4,23,22,22,0,1,0,2,2,s,2,s,1,516,1,97374,1.51E+12,1.51E+12,1.51E+12,12,9,2
23,24,APResp,4,24,23,23,0,0,1,1,5,s,2,k,0,618,2,97374,1.51E+12,1.51E+12,1.51E+12,12,9,2
24,25,APResp,4,25,24,24,0,0,1,4,14,a,1,a,1,517,1,97374,1.51E+12,1.51E+12,1.51E+12,13,9,2
25,26,APResp,4,26,25,25,0,1,0,1,1,a,1,a,1,541,1,97374,1.51E+12,1.51E+12,1.51E+12,14,9,2
26,27,APResp,4,27,26,26,0,0,1,1,6,k,3,k,1,594,1,97374,1.51E+12,1.51E+12,1.51E+12,15,9,2
27,28,APResp,4,28,27,27,0,1,0,4,4,l,4,l,1,595,1,97374,1.51E+12,1.51E+12,1.51E+12,16,9,2
28,29,APResp,4,29,28,28,0,1,0,3,3,k,3,k,1,610,1,97374,1.51E+12,1.51E+12,1.51E+12,17,9,2
29,30,APResp,4,30,29,29,0,1,0,4,4,l,4,l,1,639,1,97374,1.51E+12,1.51E+12,1.51E+12,18,9,2
30,31,APResp,4,31,30,30,0,1,0,3,3,k,3,k,1,596,1,97374,1.51E+12,1.51E+12,1.51E+12,19,9,2
31,32,APResp,4,32,31,31,0,1,0,1,1,a,1,a,1,485,1,97374,1.51E+12,1.51E+12,1.51E+12,20,9,2
32,33,APResp,4,33,32,32,0,1,0,3,3,k,3,k,1,673,1,97374,1.51E+12,1.51E+12,1.51E+12,21,9,2
