,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,CongruentNumber,IncongruentNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,Sequential
82,82,SCTResp,3,83,2,82,1,0,1,4,7,1,4,13,x,2,x,1,692,0,439277,1.49E+12,1.49E+12,1.49E+12,2,51,2,1
83,83,SCTResp,3,84,3,83,1,1,0,3,2,2,1,13,z,1,z,1,670,0,439277,1.49E+12,1.49E+12,1.49E+12,3,51,2,2
84,84,SCTResp,3,85,4,84,1,0,1,2,1,1,1,5,n,3,n,1,693,0,439277,1.49E+12,1.49E+12,1.49E+12,4,51,2,1
85,85,SCTResp,3,86,5,85,1,1,0,4,3,2,3,5,x,2,x,1,687,0,439277,1.49E+12,1.49E+12,1.49E+12,5,51,2,2
86,86,SCTResp,3,87,6,86,1,0,1,1,0,1,3,7,x,2,x,1,585,0,439277,1.49E+12,1.49E+12,1.49E+12,6,51,2,1
87,87,SCTResp,3,88,7,87,1,0,1,2,1,1,3,13,x,2,x,1,592,0,439277,1.49E+12,1.49E+12,1.49E+12,7,51,0,0
88,88,SCTResp,3,89,8,88,1,1,0,1,4,2,2,13,n,3,n,1,584,0,439277,1.49E+12,1.49E+12,1.49E+12,8,51,2,2
89,89,SCTResp,3,90,9,89,1,1,0,4,3,2,1,13,z,1,z,1,676,0,439277,1.49E+12,1.49E+12,1.49E+12,9,51,0,0
90,90,SCTResp,3,91,10,90,1,0,1,4,7,1,1,10,x,2,x,1,713,0,439277,1.49E+12,1.49E+12,1.49E+12,10,51,2,1
91,91,SCTResp,3,92,11,91,1,0,1,3,6,1,1,15,z,1,z,1,675,0,439277,1.49E+12,1.49E+12,1.49E+12,11,51,0,0
92,92,SCTResp,3,93,12,92,1,1,0,4,3,2,2,15,n,3,n,1,639,0,439277,1.49E+12,1.49E+12,1.49E+12,12,51,2,2
93,93,SCTResp,3,94,13,93,1,0,1,2,1,1,2,7,x,2,x,1,593,0,439277,1.49E+12,1.49E+12,1.49E+12,13,51,2,1
94,94,SCTResp,3,95,14,94,1,0,1,1,0,1,2,5,n,3,n,1,720,0,439277,1.49E+12,1.49E+12,1.49E+12,14,51,0,0
95,95,SCTResp,3,96,15,95,1,0,1,4,7,1,2,16,m,4,m,1,753,0,439277,1.49E+12,1.49E+12,1.49E+12,15,51,0,0
96,96,SCTResp,3,97,16,96,1,0,1,3,6,1,2,8,z,1,x,0,789,0,439277,1.49E+12,1.49E+12,1.49E+12,15,51,0,0
97,97,SCTResp,3,98,17,97,1,1,0,1,4,2,3,8,x,2,x,1,584,0,439277,1.49E+12,1.49E+12,1.49E+12,16,51,2,2
98,98,SCTResp,3,99,18,98,1,0,1,3,6,1,3,14,n,3,n,1,651,0,439277,1.49E+12,1.49E+12,1.49E+12,17,51,2,1
99,99,SCTRespITI,3,100,19,99,1,0,1,2,1,1,3,8,z,1,0,0,651,0,439277,1.49E+12,1.49E+12,1.49E+12,17,51,0,0
100,100,SCTResp,3,101,20,100,1,1,0,2,5,2,2,8,n,3,n,1,543,0,439277,1.49E+12,1.49E+12,1.49E+12,18,51,2,2
101,101,SCTResp,3,102,21,101,1,0,1,1,0,1,2,11,n,3,n,1,752,0,439277,1.49E+12,1.49E+12,1.49E+12,19,51,2,1
102,102,SCTResp,3,103,22,102,1,0,1,3,6,1,2,5,n,3,n,1,606,0,439277,1.49E+12,1.49E+12,1.49E+12,20,51,0,0
103,103,SCTResp,3,104,23,103,1,0,1,2,1,1,2,14,n,3,n,1,551,0,439277,1.49E+12,1.49E+12,1.49E+12,21,51,0,0
104,104,SCTResp,3,105,24,104,1,1,0,4,3,2,1,14,z,1,z,1,567,0,439277,1.49E+12,1.49E+12,1.49E+12,22,51,2,2
105,105,SCTResp,3,106,25,105,1,1,0,1,4,2,3,14,x,2,x,1,738,0,439277,1.49E+12,1.49E+12,1.49E+12,23,51,0,0
106,106,SCTResp,3,107,26,106,1,1,0,2,5,2,4,14,m,4,m,1,589,0,439277,1.49E+12,1.49E+12,1.49E+12,24,51,0,0
107,107,SCTResp,3,108,27,107,1,1,0,2,5,2,2,14,n,3,n,1,627,0,439277,1.49E+12,1.49E+12,1.49E+12,25,51,0,0
108,108,SCTResp,3,109,28,108,1,0,1,3,6,1,2,13,x,2,x,1,561,0,439277,1.49E+12,1.49E+12,1.49E+12,26,51,2,1
109,109,SCTResp,3,110,29,109,1,0,1,4,7,1,2,12,z,1,z,1,929,0,439277,1.49E+12,1.49E+12,1.49E+12,27,51,0,0
110,110,SCTResp,3,111,30,110,1,0,1,1,0,1,2,16,m,4,m,1,681,0,439277,1.49E+12,1.49E+12,1.49E+12,28,51,0,0
111,111,SCTResp,3,112,31,111,1,0,1,2,1,1,2,7,x,2,x,1,657,0,439277,1.49E+12,1.49E+12,1.49E+12,29,51,0,0
112,112,SCTResp,3,113,32,112,1,1,0,1,4,2,4,7,m,4,m,1,591,0,439277,1.49E+12,1.49E+12,1.49E+12,30,51,2,2
113,113,SCTResp,3,114,33,113,1,0,1,2,1,1,4,6,m,4,m,1,706,0,439277,1.49E+12,1.49E+12,1.49E+12,31,51,2,1
114,114,SCTResp,3,115,34,114,1,1,0,2,5,2,1,6,z,1,z,1,547,0,439277,1.49E+12,1.49E+12,1.49E+12,32,51,2,2
115,115,SCTResp,3,116,35,115,1,1,0,2,5,2,2,6,n,3,n,1,611,0,439277,1.49E+12,1.49E+12,1.49E+12,33,51,0,0
116,116,SCTResp,3,117,36,116,1,0,1,4,7,1,2,16,m,4,m,1,618,0,439277,1.49E+12,1.49E+12,1.49E+12,34,51,2,1
117,117,SCTRespITI,3,118,37,117,1,0,1,4,7,1,2,8,z,1,0,0,618,0,439277,1.49E+12,1.49E+12,1.49E+12,34,51,0,0
118,118,SCTResp,3,119,38,118,1,1,0,4,3,2,1,8,z,1,z,1,459,0,439277,1.49E+12,1.49E+12,1.49E+12,35,51,2,2
119,119,SCTResp,3,120,39,119,1,0,1,3,6,1,1,10,x,2,x,1,622,0,439277,1.49E+12,1.49E+12,1.49E+12,36,51,2,1
120,120,SCTResp,3,121,40,120,1,1,0,1,4,2,2,10,n,3,n,1,605,0,439277,1.49E+12,1.49E+12,1.49E+12,37,51,2,2
121,121,SCTResp,3,122,41,121,1,1,0,3,2,2,3,10,x,2,x,1,595,0,439277,1.49E+12,1.49E+12,1.49E+12,38,51,0,0
122,122,SCTResp,3,123,42,122,1,0,1,2,1,1,3,12,z,1,z,1,880,0,439277,1.49E+12,1.49E+12,1.49E+12,39,51,2,1
123,123,SCTResp,3,124,43,123,1,1,0,3,2,2,1,12,z,1,z,1,513,0,439277,1.49E+12,1.49E+12,1.49E+12,40,51,2,2
124,124,SCTResp,3,125,44,124,1,0,1,1,0,1,1,6,m,4,m,1,653,0,439277,1.49E+12,1.49E+12,1.49E+12,41,51,2,1
125,125,SCTResp,3,126,45,125,1,0,1,1,0,1,1,15,z,1,z,1,837,0,439277,1.49E+12,1.49E+12,1.49E+12,42,51,0,0
126,126,SCTResp,3,127,46,126,1,1,0,1,4,2,3,15,x,2,x,1,595,0,439277,1.49E+12,1.49E+12,1.49E+12,43,51,2,2
127,127,SCTResp,3,128,47,127,1,1,0,2,5,2,1,15,z,1,z,1,605,0,439277,1.49E+12,1.49E+12,1.49E+12,44,51,0,0
128,128,SCTResp,3,129,48,128,1,0,1,1,0,1,1,13,x,2,x,1,700,0,439277,1.49E+12,1.49E+12,1.49E+12,45,51,2,1
129,129,SCTResp,3,130,49,129,1,1,0,2,5,2,4,13,m,4,m,1,606,0,439277,1.49E+12,1.49E+12,1.49E+12,46,51,2,2
130,130,SCTResp,3,131,50,130,1,0,1,4,7,1,4,9,m,4,m,1,707,0,439277,1.49E+12,1.49E+12,1.49E+12,47,51,2,1
131,131,SCTResp,3,132,51,131,1,1,0,3,2,2,2,9,n,3,n,1,567,0,439277,1.49E+12,1.49E+12,1.49E+12,48,51,2,2
132,132,SCTResp,3,133,52,132,1,1,0,4,3,2,3,9,x,2,x,1,559,0,439277,1.49E+12,1.49E+12,1.49E+12,49,51,0,0
133,133,SCTResp,3,134,53,133,1,1,0,1,4,2,2,9,n,3,n,1,620,0,439277,1.49E+12,1.49E+12,1.49E+12,50,51,0,0
134,134,SCTResp,3,135,54,134,1,0,1,2,1,1,2,8,z,1,z,1,689,0,439277,1.49E+12,1.49E+12,1.49E+12,51,51,2,1
135,135,SCTResp,3,136,55,135,1,0,1,4,7,1,2,14,n,3,n,1,613,0,439277,1.49E+12,1.49E+12,1.49E+12,52,51,0,0
136,136,SCTResp,3,137,56,136,1,1,0,1,4,2,4,14,m,4,m,1,565,0,439277,1.49E+12,1.49E+12,1.49E+12,53,51,2,2
137,137,SCTResp,3,138,57,137,1,1,0,4,3,2,1,14,z,1,z,1,566,0,439277,1.49E+12,1.49E+12,1.49E+12,54,51,0,0
138,138,SCTResp,3,139,58,138,1,1,0,1,4,2,3,14,x,2,x,1,596,0,439277,1.49E+12,1.49E+12,1.49E+12,55,51,0,0
139,139,SCTResp,3,140,59,139,1,1,0,3,2,2,1,14,z,1,z,1,628,0,439277,1.49E+12,1.49E+12,1.49E+12,56,51,0,0
140,140,SCTResp,3,141,60,140,1,0,1,3,6,1,1,9,m,4,m,1,658,0,439277,1.49E+12,1.49E+12,1.49E+12,57,51,2,1
141,141,SCTResp,3,142,61,141,1,0,1,4,7,1,1,11,n,3,n,1,732,0,439277,1.49E+12,1.49E+12,1.49E+12,58,51,0,0
142,142,SCTResp,3,143,62,142,1,1,0,3,2,2,2,11,n,3,n,1,624,0,439277,1.49E+12,1.49E+12,1.49E+12,59,51,2,2
143,143,SCTResp,3,144,63,143,1,1,0,4,3,2,3,11,x,2,x,1,607,0,439277,1.49E+12,1.49E+12,1.49E+12,60,51,0,0
144,144,SCTResp,3,145,64,144,1,1,0,1,4,2,4,11,m,4,m,1,634,0,439277,1.49E+12,1.49E+12,1.49E+12,61,51,0,0
145,145,SCTResp,3,146,65,145,1,1,0,4,3,2,3,11,x,2,x,1,598,0,439277,1.49E+12,1.49E+12,1.49E+12,62,51,0,0
146,146,SCTResp,3,147,66,146,1,1,0,3,2,2,4,11,m,4,m,1,604,0,439277,1.49E+12,1.49E+12,1.49E+12,63,51,0,0
147,147,SCTResp,3,148,67,147,1,0,1,3,6,1,4,9,m,4,m,1,660,0,439277,1.49E+12,1.49E+12,1.49E+12,64,51,2,1
148,148,SCTResp,3,149,68,148,1,1,0,3,2,2,1,9,z,1,z,1,662,0,439277,1.49E+12,1.49E+12,1.49E+12,65,51,2,2
149,149,SCTResp,3,150,69,149,1,0,1,4,7,1,1,15,z,1,z,1,888,0,439277,1.49E+12,1.49E+12,1.49E+12,66,51,2,1
150,150,SCTResp,3,151,70,150,1,0,1,3,6,1,1,11,n,3,n,1,688,0,439277,1.49E+12,1.49E+12,1.49E+12,67,51,0,0
151,151,SCTResp,3,152,71,151,1,1,0,3,2,2,3,11,x,2,x,1,574,0,439277,1.49E+12,1.49E+12,1.49E+12,68,51,2,2
152,152,SCTResp,3,153,72,152,1,0,1,2,1,1,3,6,m,4,m,1,708,0,439277,1.49E+12,1.49E+12,1.49E+12,69,51,2,1
153,153,SCTResp,3,154,73,153,1,1,0,3,2,2,4,6,m,4,m,1,576,0,439277,1.49E+12,1.49E+12,1.49E+12,70,51,2,2
154,154,SCTResp,3,155,74,154,1,0,1,1,0,1,4,10,x,2,x,1,667,0,439277,1.49E+12,1.49E+12,1.49E+12,71,51,2,1
155,155,SCTResp,3,156,75,155,1,1,0,4,3,2,2,10,n,3,n,1,567,0,439277,1.49E+12,1.49E+12,1.49E+12,72,51,2,2
156,156,SCTResp,3,157,76,156,1,1,0,2,5,2,4,10,m,4,m,1,586,0,439277,1.49E+12,1.49E+12,1.49E+12,73,51,0,0
157,157,SCTResp,3,158,77,157,1,0,1,3,6,1,4,12,z,1,z,1,704,0,439277,1.49E+12,1.49E+12,1.49E+12,74,51,2,1
158,158,SCTResp,3,159,78,158,1,0,1,1,0,1,4,14,n,3,n,1,746,0,439277,1.49E+12,1.49E+12,1.49E+12,75,51,0,0
159,159,SCTResp,3,160,79,159,1,1,0,2,5,2,4,14,m,4,m,1,598,0,439277,1.49E+12,1.49E+12,1.49E+12,76,51,2,2
0,0,SCTResp,1,1,0,0,0,1,0,2,5,2,1,,z,1,z,1,496,0,3139,1.49E+12,1.49E+12,1.49E+12,1,52,0,0
1,1,SCTResp,1,2,1,1,0,1,0,4,3,2,2,,n,3,n,1,812,0,3139,1.49E+12,1.49E+12,1.49E+12,2,52,0,0
2,2,SCTResp,1,3,2,2,0,1,0,2,5,2,3,,x,2,x,1,639,0,3139,1.49E+12,1.49E+12,1.49E+12,3,52,0,0
3,3,SCTResp,1,4,3,3,0,0,1,3,6,1,3,6,m,4,m,1,650,0,3139,1.49E+12,1.49E+12,1.49E+12,4,52,2,1
4,4,SCTResp,1,5,4,4,0,0,1,3,6,1,3,5,n,3,n,1,607,0,3139,1.49E+12,1.49E+12,1.49E+12,5,52,0,0
5,5,SCTResp,1,6,5,5,0,1,0,1,4,2,1,5,z,1,z,1,728,0,3139,1.49E+12,1.49E+12,1.49E+12,6,52,2,2
6,6,SCTResp,1,7,6,6,0,1,0,4,3,2,4,5,m,4,m,1,547,0,3139,1.49E+12,1.49E+12,1.49E+12,7,52,0,0
7,7,SCTResp,1,8,7,7,0,0,1,1,0,1,4,8,z,1,z,1,960,0,3139,1.49E+12,1.49E+12,1.49E+12,8,52,2,1
8,8,SCTResp,1,9,8,8,0,1,0,3,2,2,1,8,z,1,z,1,443,0,3139,1.49E+12,1.49E+12,1.49E+12,9,52,2,2
9,9,SCTResp,1,10,9,9,0,0,1,4,7,1,1,15,z,1,z,1,423,0,3139,1.49E+12,1.49E+12,1.49E+12,10,52,2,1
10,10,SCTResp,1,11,10,10,0,1,0,1,4,2,3,15,x,2,x,1,524,0,3139,1.49E+12,1.49E+12,1.49E+12,11,52,2,2
11,11,SCTResp,1,12,11,11,0,1,0,4,3,2,1,15,z,1,z,1,655,0,3139,1.49E+12,1.49E+12,1.49E+12,12,52,0,0
12,12,SCTResp,1,13,12,12,0,0,1,1,0,1,1,16,m,4,m,1,681,0,3139,1.49E+12,1.49E+12,1.49E+12,13,52,2,1
13,13,SCTResp,1,14,13,13,0,1,0,1,4,2,2,16,n,3,n,1,850,0,3139,1.49E+12,1.49E+12,1.49E+12,14,52,2,2
14,14,SCTRespITI,1,15,14,14,0,1,0,1,4,2,4,16,m,4,0,0,850,0,3139,1.49E+12,1.49E+12,1.49E+12,14,52,0,0
15,15,SCTResp,1,16,15,15,0,0,1,4,7,1,4,14,n,3,n,1,632,0,3139,1.49E+12,1.49E+12,1.49E+12,15,52,2,1
16,16,SCTResp,1,17,16,16,0,0,1,1,0,1,4,7,x,2,x,1,604,0,3139,1.49E+12,1.49E+12,1.49E+12,16,52,0,0
17,17,SCTResp,1,18,17,17,0,1,0,2,5,2,3,7,x,2,x,1,422,0,3139,1.49E+12,1.49E+12,1.49E+12,17,52,2,2
18,18,SCTResp,1,19,18,18,0,0,1,2,1,1,3,10,x,2,x,1,633,0,3139,1.49E+12,1.49E+12,1.49E+12,18,52,2,1
19,19,SCTResp,1,20,19,19,0,0,1,3,6,1,3,15,z,1,z,1,850,0,3139,1.49E+12,1.49E+12,1.49E+12,19,52,0,0
20,20,SCTResp,1,21,20,20,0,0,1,4,7,1,3,7,x,2,x,1,605,0,3139,1.49E+12,1.49E+12,1.49E+12,20,52,0,0
21,21,SCTResp,1,22,21,21,0,1,0,2,5,2,2,7,n,3,n,1,687,0,3139,1.49E+12,1.49E+12,1.49E+12,21,52,2,2
22,22,SCTResp,1,23,22,22,0,1,0,1,4,2,4,7,m,4,m,1,489,0,3139,1.49E+12,1.49E+12,1.49E+12,22,52,0,0
23,23,SCTResp,1,24,23,23,0,0,1,2,1,1,4,9,m,4,m,1,734,0,3139,1.49E+12,1.49E+12,1.49E+12,23,52,2,1
24,24,SCTResp,1,25,24,24,0,1,0,4,3,2,1,9,z,1,z,1,655,0,3139,1.49E+12,1.49E+12,1.49E+12,24,52,2,2
25,25,SCTResp,1,26,25,25,0,0,1,3,6,1,1,11,n,3,n,1,876,0,3139,1.49E+12,1.49E+12,1.49E+12,25,52,2,1
26,26,SCTResp,1,27,26,26,0,1,0,1,4,2,3,11,x,2,x,1,726,0,3139,1.49E+12,1.49E+12,1.49E+12,26,52,2,2
27,27,SCTResp,1,28,27,27,0,0,1,2,1,1,3,8,z,1,z,1,712,0,3139,1.49E+12,1.49E+12,1.49E+12,27,52,2,1
28,28,SCTResp,1,29,28,28,0,1,0,1,4,2,4,8,m,4,z,0,82,0,3139,1.49E+12,1.49E+12,1.49E+12,27,52,2,2
29,29,SCTResp,1,30,29,29,0,0,1,3,6,1,4,10,x,2,x,1,548,0,3139,1.49E+12,1.49E+12,1.49E+12,28,52,2,1
30,30,SCTResp,1,31,30,30,0,0,1,1,0,1,4,6,m,4,m,1,942,0,3139,1.49E+12,1.49E+12,1.49E+12,29,52,0,0
31,31,SCTResp,1,32,31,31,0,0,1,2,1,1,4,13,x,2,x,1,703,0,3139,1.49E+12,1.49E+12,1.49E+12,30,52,0,0
32,32,SCTResp,1,33,32,32,0,0,1,1,0,1,4,16,m,4,n,0,673,0,3139,1.49E+12,1.49E+12,1.49E+12,30,52,0,0
33,33,SCTResp,1,34,33,33,0,0,1,1,0,1,4,14,n,3,n,1,765,0,3139,1.49E+12,1.49E+12,1.49E+12,31,52,0,0
34,34,SCTResp,1,35,34,34,0,0,1,4,7,1,4,13,x,2,x,1,543,0,3139,1.49E+12,1.49E+12,1.49E+12,32,52,0,0
35,35,SCTResp,1,36,35,35,0,0,1,4,7,1,4,11,n,3,n,1,850,0,3139,1.49E+12,1.49E+12,1.49E+12,33,52,0,0
36,36,SCTResp,1,37,36,36,0,1,0,3,2,2,1,11,z,1,z,1,604,0,3139,1.49E+12,1.49E+12,1.49E+12,34,52,2,2
37,37,SCTResp,1,38,37,37,0,1,0,4,3,2,3,11,x,2,x,1,599,0,3139,1.49E+12,1.49E+12,1.49E+12,35,52,0,0
38,38,SCTResp,1,39,38,38,0,1,0,1,4,2,4,11,m,4,m,1,683,0,3139,1.49E+12,1.49E+12,1.49E+12,36,52,0,0
39,39,SCTResp,1,40,39,39,0,0,1,2,1,1,4,9,m,4,m,1,758,0,3139,1.49E+12,1.49E+12,1.49E+12,37,52,2,1
40,40,SCTResp,1,41,40,40,0,0,1,4,7,1,4,11,n,3,n,1,529,0,3139,1.49E+12,1.49E+12,1.49E+12,38,52,0,0
41,41,SCTResp,1,42,41,41,0,0,1,1,0,1,4,7,x,2,x,1,678,0,3139,1.49E+12,1.49E+12,1.49E+12,39,52,0,0
42,42,SCTResp,1,43,42,42,0,0,1,3,6,1,4,16,m,4,m,1,767,0,3139,1.49E+12,1.49E+12,1.49E+12,40,52,0,0
43,43,SCTResp,1,44,43,43,0,1,0,2,5,2,1,16,z,1,z,1,600,0,3139,1.49E+12,1.49E+12,1.49E+12,41,52,2,2
44,44,SCTResp,1,45,44,44,0,0,1,4,7,1,1,10,x,2,x,1,787,0,3139,1.49E+12,1.49E+12,1.49E+12,42,52,2,1
45,45,SCTResp,1,46,45,45,0,1,0,4,3,2,2,10,n,3,n,1,790,0,3139,1.49E+12,1.49E+12,1.49E+12,43,52,2,2
46,46,SCTResp,1,47,46,46,0,0,1,2,1,1,2,5,n,3,n,1,521,0,3139,1.49E+12,1.49E+12,1.49E+12,44,52,2,1
47,47,SCTResp,1,48,47,47,0,1,0,3,2,2,4,5,m,4,m,1,660,0,3139,1.49E+12,1.49E+12,1.49E+12,45,52,2,2
48,48,SCTResp,1,49,48,48,0,1,0,4,3,2,2,5,n,3,m,0,646,0,3139,1.49E+12,1.49E+12,1.49E+12,45,52,0,0
49,49,SCTResp,1,50,49,49,0,1,0,3,2,2,1,5,z,1,z,1,594,0,3139,1.49E+12,1.49E+12,1.49E+12,46,52,0,0
50,50,SCTResp,1,51,50,50,0,1,0,2,5,2,3,5,x,2,x,1,605,0,3139,1.49E+12,1.49E+12,1.49E+12,47,52,0,0
51,51,SCTResp,1,52,51,51,0,0,1,4,7,1,3,10,x,2,x,1,607,0,3139,1.49E+12,1.49E+12,1.49E+12,48,52,2,1
52,52,SCTResp,1,53,52,52,0,0,1,2,1,1,3,13,x,2,x,1,491,0,3139,1.49E+12,1.49E+12,1.49E+12,49,52,0,0
53,53,SCTResp,1,54,53,53,0,1,0,3,2,2,4,13,m,4,m,1,702,0,3139,1.49E+12,1.49E+12,1.49E+12,50,52,2,2
54,54,SCTResp,1,55,54,54,0,0,1,2,1,1,4,12,z,1,z,1,633,0,3139,1.49E+12,1.49E+12,1.49E+12,51,52,2,1
55,55,SCTResp,1,56,55,55,0,1,0,2,5,2,2,12,n,3,n,1,844,0,3139,1.49E+12,1.49E+12,1.49E+12,52,52,2,2
56,56,SCTResp,1,57,56,56,0,0,1,2,1,1,2,5,n,3,n,1,655,0,3139,1.49E+12,1.49E+12,1.49E+12,53,52,2,1
57,57,SCTResp,1,58,57,57,0,1,0,2,5,2,3,5,x,2,x,1,675,0,3139,1.49E+12,1.49E+12,1.49E+12,54,52,2,2
58,58,SCTResp,1,59,58,58,0,1,0,2,5,2,2,5,n,3,n,1,607,0,3139,1.49E+12,1.49E+12,1.49E+12,55,52,0,0
59,59,SCTResp,1,60,59,59,0,0,1,4,7,1,2,8,z,1,z,1,625,0,3139,1.49E+12,1.49E+12,1.49E+12,56,52,2,1
60,60,SCTResp,1,61,60,60,0,0,1,3,6,1,2,12,z,1,z,1,549,0,3139,1.49E+12,1.49E+12,1.49E+12,57,52,0,0
61,61,SCTResp,1,62,61,61,0,0,1,3,6,1,2,6,m,4,n,0,841,0,3139,1.49E+12,1.49E+12,1.49E+12,57,52,0,0
62,62,SCTResp,1,63,62,62,0,0,1,1,0,1,2,5,n,3,n,1,932,0,3139,1.49E+12,1.49E+12,1.49E+12,58,52,0,0
63,63,SCTResp,1,64,63,63,0,1,0,3,2,2,4,5,m,4,m,1,982,0,3139,1.49E+12,1.49E+12,1.49E+12,59,52,2,2
64,64,SCTResp,1,65,64,64,0,0,1,3,6,1,4,12,z,1,z,1,562,0,3139,1.49E+12,1.49E+12,1.49E+12,60,52,2,1
65,65,SCTResp,1,66,65,65,0,1,0,3,2,2,1,12,z,1,z,1,580,0,3139,1.49E+12,1.49E+12,1.49E+12,61,52,2,2
66,66,SCTResp,1,67,66,66,0,1,0,3,2,2,3,12,x,2,x,1,479,0,3139,1.49E+12,1.49E+12,1.49E+12,62,52,0,0
67,67,SCTResp,1,68,67,67,0,0,1,3,6,1,3,9,m,4,m,1,720,0,3139,1.49E+12,1.49E+12,1.49E+12,63,52,2,1
68,68,SCTResp,1,69,68,68,0,1,0,1,4,2,2,9,n,3,n,1,707,0,3139,1.49E+12,1.49E+12,1.49E+12,64,52,2,2
69,69,SCTResp,1,70,69,69,0,1,0,4,3,2,4,9,m,4,m,1,837,0,3139,1.49E+12,1.49E+12,1.49E+12,65,52,0,0
70,70,SCTResp,1,71,70,70,0,1,0,1,4,2,3,9,x,2,x,1,842,0,3139,1.49E+12,1.49E+12,1.49E+12,66,52,0,0
71,71,SCTResp,1,72,71,71,0,1,0,3,2,2,4,9,m,4,m,1,597,0,3139,1.49E+12,1.49E+12,1.49E+12,67,52,0,0
72,72,SCTResp,1,73,72,72,0,1,0,4,3,2,2,9,n,3,n,1,617,0,3139,1.49E+12,1.49E+12,1.49E+12,68,52,0,0
73,73,SCTResp,1,74,73,73,0,0,1,1,0,1,2,12,z,1,z,1,637,0,3139,1.49E+12,1.49E+12,1.49E+12,69,52,2,1
74,74,SCTResp,1,75,74,74,0,0,1,1,0,1,2,16,m,4,m,1,639,0,3139,1.49E+12,1.49E+12,1.49E+12,70,52,0,0
75,75,SCTResp,1,76,75,75,0,0,1,4,7,1,2,15,z,1,z,1,632,0,3139,1.49E+12,1.49E+12,1.49E+12,71,52,0,0
76,76,SCTResp,1,77,76,76,0,1,0,3,2,2,1,15,z,1,z,1,545,0,3139,1.49E+12,1.49E+12,1.49E+12,72,52,2,2
77,77,SCTResp,1,78,77,77,0,0,1,2,1,1,1,14,n,3,n,1,949,0,3139,1.49E+12,1.49E+12,1.49E+12,73,52,2,1
78,78,SCTResp,1,79,78,78,0,1,0,4,3,2,2,14,n,3,n,1,599,0,3139,1.49E+12,1.49E+12,1.49E+12,74,52,2,2
79,79,SCTResp,1,80,79,79,0,1,0,2,5,2,3,14,x,2,x,1,546,0,3139,1.49E+12,1.49E+12,1.49E+12,75,52,0,0
80,80,SCTResp,1,81,0,80,1,0,1,2,1,1,3,11,n,3,n,1,689,0,419384,1.49E+12,1.49E+12,1.49E+12,1,52,0,1
81,81,SCTResp,1,82,1,81,1,0,1,1,0,1,3,13,x,2,x,1,716,0,419384,1.49E+12,1.49E+12,1.49E+12,2,52,0,0
82,82,SCTResp,1,83,2,82,1,0,1,2,1,1,3,14,n,3,n,1,518,0,419384,1.49E+12,1.49E+12,1.49E+12,3,52,0,0
83,83,SCTResp,1,84,3,83,1,0,1,1,0,1,3,7,x,2,x,1,689,0,419384,1.49E+12,1.49E+12,1.49E+12,4,52,0,0
84,84,SCTResp,1,85,4,84,1,1,0,3,2,2,2,7,n,3,n,1,590,0,419384,1.49E+12,1.49E+12,1.49E+12,5,52,2,2
85,85,SCTResp,1,86,5,85,1,0,1,1,0,1,2,9,m,4,m,1,681,0,419384,1.49E+12,1.49E+12,1.49E+12,6,52,2,1
86,86,SCTResp,1,87,6,86,1,0,1,3,6,1,2,14,n,3,n,1,886,0,419384,1.49E+12,1.49E+12,1.49E+12,7,52,0,0
87,87,SCTResp,1,88,7,87,1,1,0,2,5,2,1,14,z,1,z,1,609,0,419384,1.49E+12,1.49E+12,1.49E+12,8,52,2,2
88,88,SCTResp,1,89,8,88,1,0,1,4,7,1,1,6,m,4,n,0,845,0,419384,1.49E+12,1.49E+12,1.49E+12,8,52,2,1
89,89,SCTResp,1,90,9,89,1,0,1,3,6,1,1,16,m,4,m,1,800,0,419384,1.49E+12,1.49E+12,1.49E+12,9,52,0,0
90,90,SCTResp,1,91,10,90,1,1,0,3,2,2,4,16,m,4,m,1,460,0,419384,1.49E+12,1.49E+12,1.49E+12,10,52,2,2
91,91,SCTResp,1,92,11,91,1,1,0,1,4,2,2,16,n,3,n,1,662,0,419384,1.49E+12,1.49E+12,1.49E+12,11,52,0,0
92,92,SCTResp,1,93,12,92,1,1,0,4,3,2,1,16,z,1,z,1,545,0,419384,1.49E+12,1.49E+12,1.49E+12,12,52,0,0
93,93,SCTResp,1,94,13,93,1,1,0,4,3,2,3,16,x,2,x,1,748,0,419384,1.49E+12,1.49E+12,1.49E+12,13,52,0,0
94,94,SCTResp,1,95,14,94,1,1,0,4,3,2,4,16,m,4,m,1,559,0,419384,1.49E+12,1.49E+12,1.49E+12,14,52,0,0
95,95,SCTResp,1,96,15,95,1,1,0,4,3,2,1,16,z,1,z,1,561,0,419384,1.49E+12,1.49E+12,1.49E+12,15,52,0,0
96,96,SCTResp,1,97,16,96,1,0,1,3,6,1,1,6,m,4,m,1,646,0,419384,1.49E+12,1.49E+12,1.49E+12,16,52,2,1
97,97,SCTResp,1,98,17,97,1,1,0,3,2,2,3,6,x,2,x,1,601,0,419384,1.49E+12,1.49E+12,1.49E+12,17,52,2,2
98,98,SCTResp,1,99,18,98,1,0,1,1,0,1,3,7,x,2,x,1,589,0,419384,1.49E+12,1.49E+12,1.49E+12,18,52,2,1
